TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,degrees,cmd,color,cmd,deg,cmd,A,degrees,A,balls,cmd,bool,deg,A,ft,ft,mode,deg,A,A,psi,RPM,state,deg,state,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,degrees,A,bool,pct,state,sat,RPM,bool,A,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,color,A,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
53.471367,0.0,0.0,0.7624562613477869,0.0,0.0,,0.0,,0.0,359.1358755664969,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04730701446533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0201279999999997,0.366866265732973,0.0,,,0.0,8.700787401574818,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.217001268253666,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.010218000000001837,1.0,,0.0,6.506256815639945,,8.700787401574818,,0.0,0.0,0.0,-0.3328355504277599,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.500594,0.0,0.0,0.5126518107907488,0.0,0.0,,0.0,,0.0,358.6017384815479,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04730701446533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02922699999999878,0.3630092037233092,0.0,,,0.0,8.66141732283466,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2192119945296134,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00878099999999904,1.0,,0.0,6.506256815639945,,8.66141732283466,,0.0,0.0,0.0,-0.3214799495881665,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.51553,0.0,0.0,0.687508435190791,0.0,0.0,,0.0,,0.0,359.7250020871507,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04730701446533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014935999999998728,0.3644161170474644,0.0,,,0.0,8.405511811023636,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2202268063000656,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009599999999998943,1.0,,0.0,6.506256815639945,,8.405511811023636,,0.0,0.0,0.0,-0.31709867890692084,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.531111,0.0,0.0,0.6875163544821193,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04730701446533203,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015581000000004508,0.3640759856953641,0.0,,,0.0,8.464566929133873,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.223325027838527,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.01002499999999884,1.0,,0.0,6.506256815639945,,8.464566929133873,,0.0,0.0,0.0,-0.3164102473635943,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.546882,0.0,0.0,359.95103028696576,0.0,0.0,,0.0,-1.0,0.0,2.4002135831410136,0.0,0.0,-4.545335308748818,9.375,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,88.61521428571427,0.0,-1.0,0.0,3.0,0.0,0.0,0.04730701446533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.015770999999993762,0.3688810598561561,0.0,0.0,,0.0,8.425196850393716,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.223776902295182,-0.0,12.3,-0.0,85.45466469125118,0.0,0.0,,1.0,0.21142578125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.140145751953124,0.023565000000004943,1.0,,0.0,6.506256815639945,,8.425196850393716,0.0,0.0,0.0,0.0,-0.31810463460055505,0.0,-1.0,0.0,0.28173828125,283.0,0.0,0.0,0.0,0.0,0.0,0.50732421875,1.0,0.5025495886802673,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
53.576241,0.0,0.0,359.6562774545761,0.0,0.0,,0.0,,0.0,2.161040581783241,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.029359000000006574,0.3703652539768403,0.0,,,0.0,8.385826771653559,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.225214149743291,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009520999999999447,1.0,,0.0,6.236057978944051,,8.385826771653559,,0.0,0.0,0.0,-0.31583525853377376,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.592419,0.0,0.0,0.7309614141423282,0.0,0.0,,0.0,,0.0,0.639587170816276,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016177999999996473,0.37317563921982705,0.0,,,0.0,8.68110236220474,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2274131258116667,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.0177449999999979,1.0,,0.0,6.236057978944051,,8.68110236220474,,0.0,0.0,0.0,-0.30806708162207536,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.616515,0.0,0.0,0.4365856699908421,0.0,0.0,,0.0,,0.0,357.52526900461504,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.024096000000000117,0.37627934138135916,0.0,,,0.0,8.700787401574818,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2286837018800427,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007691000000001225,1.0,,0.0,6.236057978944051,,8.700787401574818,,0.0,0.0,0.0,-0.32036530707955435,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.631212,0.0,0.0,0.43439671194040713,0.0,0.0,,0.0,,0.0,357.58599383704,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014696999999998184,0.377533121374598,0.0,,,0.0,8.405511811023636,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.229730215237796,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009866000000002373,1.0,,0.0,6.236057978944051,,8.405511811023636,,0.0,0.0,0.0,-0.32031407203105555,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.646905,0.0,0.0,0.3350696250068382,0.0,0.0,,0.0,,0.0,357.70177649493985,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015692999999998847,0.38201003979789816,0.0,,,0.0,8.622047244094503,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.232193222685904,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009420000000005757,1.0,,0.0,6.236057978944051,,8.622047244094503,,0.0,0.0,0.0,-0.32053701450697497,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.663113,0.0,0.0,0.09541336642256364,0.0,0.0,,0.0,,0.0,357.66172450651817,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.016208000000005995,0.38521499004511983,0.0,,,0.0,8.858267716535448,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2343633760436576,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009064999999999657,1.0,,0.0,6.236057978944051,,8.858267716535448,,0.0,0.0,0.0,-0.32054443816897066,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.67764,0.0,0.0,0.047471342101116344,0.0,0.0,,0.0,,0.0,357.7207746796112,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.014526999999993961,0.38375801200046045,0.0,,,0.0,8.602362204724425,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.234774677582119,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008949000000001206,1.0,,0.0,6.236057978944051,,8.602362204724425,,0.0,0.0,0.0,-0.32130606954903346,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.692704,0.0,0.0,0.7409735893634516,0.0,0.0,,0.0,,0.0,359.1663984571285,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.09503960609436035,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015064000000002409,0.3811309944010585,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.235007823442925,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.035102000000001965,1.0,,0.0,6.236057978944051,,8.425196850393718,,0.0,0.0,0.0,-0.3173037245857677,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.748416,0.0,0.0,-0.0,0.0,0.0,,0.0,,0.0,0.8521053712432635,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047644853591918945,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.05571199999999976,0.37882285343895133,0.0,,,0.0,8.464566929133875,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2440350178018984,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008530999999997846,1.0,,0.0,6.127311453472914,,8.464566929133875,,0.0,0.0,0.0,-0.3238429097979262,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.764153,0.0,0.0,0.28748033465803857,0.0,0.0,,0.0,-1.0,0.0,357.8913436596075,0.0,0.0,1.7357045889283995,9.3125,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,89.01154642857142,0.0,-1.0,0.0,3.0,0.0,0.0,0.047644853591918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.015737000000001444,0.3747780807260665,0.0,0.0,,0.0,8.68110236220474,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.247417892258552,-0.0,12.35,-0.0,91.7357045889284,0.0,0.0,,1.0,0.21142578125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.089885986328124,0.022750000000002046,1.0,,0.0,6.127311453472914,,8.68110236220474,0.0,0.0,0.0,0.0,-0.31895140158296736,0.0,-1.0,0.0,0.28173828125,121.0,0.0,0.0,0.0,0.0,0.0,0.50732421875,1.0,0.48765915632247925,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
53.793061,0.0,0.0,0.5777283033840823,0.0,0.0,,0.0,,0.0,357.59213074215944,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047644853591918945,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.028908000000001266,0.37325725486422373,0.0,,,0.0,8.641732283464583,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2480245137970143,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.012267999999998835,1.0,,0.0,6.127311453472914,,8.641732283464583,,0.0,0.0,0.0,-0.3162311041736687,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.811444,0.0,0.0,0.45190430072836185,0.0,0.0,,0.0,,0.0,359.39745599104566,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047644853591918945,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.018383000000000038,0.3764628322651846,0.0,,,0.0,8.444881889763796,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2482205839557445,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00928899999999544,1.0,,0.0,6.127311453472914,,8.444881889763796,,0.0,0.0,0.0,-0.32210082533234086,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.83062,0.0,0.0,0.7010846357186882,0.0,0.0,,0.0,,0.0,359.2989152820827,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.019176000000001636,0.3739369947474609,0.0,,,0.0,8.661417322834662,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.248094645494206,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008225999999993405,1.0,,0.0,7.215125550255367,,8.661417322834662,,0.0,0.0,0.0,-0.32113843858933755,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.844495,0.0,0.0,0.6973399420354826,0.0,0.0,,0.0,,0.0,358.85432195123246,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01387499999999875,0.3770168628500493,0.0,,,0.0,8.779527559055134,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2492388529423133,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.007031999999995264,1.0,,0.0,7.215125550255367,,8.779527559055134,,0.0,0.0,0.0,-0.3223726054033923,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.858367,0.0,0.0,0.784180324684334,0.0,0.0,,0.0,,0.0,359.6771105087935,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.013871999999999218,0.3738492063688588,0.0,,,0.0,8.582677165354347,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2503224301828517,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.011701999999999657,1.0,,0.0,7.215125550255367,,8.582677165354347,,0.0,0.0,0.0,-0.31202853510945433,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.875646,0.0,0.0,0.8533418950100583,0.0,0.0,,0.0,,0.0,358.5944065971918,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.017279000000002043,0.3752871028651373,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2522110019288846,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009425999999997714,1.0,,0.0,7.215125550255367,,8.425196850393718,,0.0,0.0,0.0,-0.3232298120216002,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.890764,0.0,0.0,0.5456387799753383,0.0,0.0,,0.0,,0.0,357.56873434811115,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01511799999999397,0.37258116053344253,0.0,,,0.0,8.464566929133875,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2535677736993365,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.00874300000000261,1.0,,0.0,7.215125550255367,,8.464566929133875,,0.0,0.0,0.0,-0.3230039035759,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.906892,0.0,0.0,0.5476647693191118,0.0,0.0,,0.0,,0.0,357.9084836246064,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.01612800000000192,0.37295954378843105,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.254760849328152,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.008557000000003256,1.0,,0.0,7.215125550255367,,8.425196850393718,,0.0,0.0,0.0,-0.32339010861848744,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.922776,0.0,0.0,0.5457516890690796,0.0,0.0,,0.0,,0.0,357.86614596090845,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.015883999999999787,0.3753331546352751,0.0,,,0.0,8.425196850393718,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2571750308666125,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.016884000000004562,1.0,,0.0,7.215125550255367,,8.425196850393718,,0.0,0.0,0.0,-0.3210015980988096,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.946407,0.0,0.0,0.4416390968578234,0.0,0.0,,0.0,-1.0,0.0,358.18408650309243,0.0,0.0,0.23385902587328644,9.40625,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,88.94549107142856,0.0,-1.0,0.0,3.0,0.0,0.0,0.04697084426879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.023631000000001734,0.37310499037637485,0.0,0.0,,0.0,8.70078740157482,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.258779433943534,-0.0,12.35,-0.0,90.23385902587329,0.0,0.0,,1.0,0.21142578125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,12.102450927734374,0.02112600000000242,1.0,,0.0,7.215125550255367,,8.70078740157482,0.0,0.0,0.0,0.0,-0.3244530829161108,0.0,-1.0,0.0,0.28173828125,52.0,0.0,0.0,0.0,0.0,0.0,0.50732421875,1.0,0.5024583339691162,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
53.973596,0.0,0.0,0.38995720732711475,0.0,0.0,,0.0,,0.0,358.48875218077364,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047277212142944336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.027188999999999908,0.37170604823216197,0.0,,,0.0,8.661417322834662,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2589464954819953,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.015413000000002341,1.0,,0.0,6.346131092426803,,8.661417322834662,,0.0,0.0,0.0,-0.32448888193246556,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
53.996382,0.0,0.0,359.6628009439335,0.0,0.0,,0.0,,0.0,1.4934702346256286,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,,3.0,0.0,0.0,0.047277212142944336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.02278599999999642,0.37057950014936386,0.0,,,0.0,8.38582677165356,,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.2606052185833376,-0.0,,-0.0,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-0.0,,0.009246000000004528,1.0,,0.0,6.346131092426803,,8.38582677165356,,0.0,0.0,0.0,-0.3267853127667434,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
