TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Rotate to Color,Color Needed,Shooter Motor 1 Speed,Shooter State Command,Raspberry Pi Duration,Pneumatics Compressor Current,Raspberry Pi Angle,Climber Input Command,Hopper Spark Right Cmd,Operator Controller Shoot Command,Left Climber Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Conveyor Motor Speed Command,Raspberry Pi Framerate,Operator Controller Eject Desired Command,Panel 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Hopper Spark Left Current,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Right Climber Current,Operator Controller Ctrl Panel Seek To Color Command,Hopper Spark Left Cmd,Raspberry Pi Stable Target,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Raspberry Pi Visible Target,Intake Position State,Raspberry Pi Vision System Online,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,Amps,V,cmd,cmd,deg,degrees,Color,RPM,state,sec,A,deg,cmd,Cmd,bool,Amp,ft,ft,mode,deg,Amps,A,psi,RPM,Amps,pct,pct,fps,bool,degrees,bool,state,bool,sec,deg,A,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,boolean,deg,RPM,V,Amp,bool,pct,boolean,intensity,RPM,bool,heightState,Amp,bool,Cmd,boolean,bool,RPM,sec,pct,bool,bool,deg,color,Amps,intensity,Amp,count,RPM,bool,bool,A,intensity,pct,Amps,in,cmd,count,boolean,RPM,bool,deg,boolean,state,bool,state,
42.335994,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.335994,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10057299999999714,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12467867881059647,,,0.0,0.0,0.0,,1.0,,,,,2.0,
42.438266,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10227199999999925,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.042438265999999995,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
42.441634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.438266,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.438266,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.11251800000000145,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.12811179459095,,,0.0,0.0,0.0,,1.0,,,,,2.0,
42.55262,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11435399999999873,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.04255262,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
42.553664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.55262,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.001831110566854477,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0018616290763020515,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.55262,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10308000000000561,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.1271948665380478,,,0.0,0.0,0.0,,1.0,,,,,2.0,
42.686353,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13373299999999944,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.042686352999999996,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
42.696035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.686353,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.78125,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.686353,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.11724400000000657,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12514850497245789,,,0.0,0.0,0.0,,1.0,,,,,2.0,
42.806264,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11991100000000188,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.042806264,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
42.813449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.806264,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.806264,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.1082099999999997,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.1289365142583847,,,0.0,0.0,0.0,,1.0,,,,,2.0,
42.916486,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11022200000000026,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.042916486,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
42.917061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.916486,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.916486,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10123800000000216,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12674948573112488,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.021145,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10465899999999806,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043021145,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.021703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.021145,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.84375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,2.136295661330223E-4,,-1.0,,,,,,,0.0,,90.7,,,,,,,,,2.441480755805969E-4,,,0.0,0.0,,,,75.11776706231454,,,0.0,,,,,,0.0,,,,76.8,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.021145,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10644300000000584,,,,,-1.0,0.0,0.0,0.0,49.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.128983,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10783800000000099,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043128982999999996,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.12954700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.128983,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.84375,-1.0,,,,,,,0.0,,88.0,,132.54087806249998,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.128983,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10043300000000244,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.13155202567577362,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.231101,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10211800000000437,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043231101,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.231792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.231101,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.231101,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10406899999999553,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12680508196353912,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.337138,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1060370000000006,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043337138000000004,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.337706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.337138,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.84375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.337138,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10347499999999599,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12244780361652374,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.442799,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10566099999999778,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043442799000000004,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.44338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.442799,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.9375,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.442799,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.45,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10164600000000235,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.13252024352550507,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.546214,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10341499999999826,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043546214,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.546782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.546214,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.96875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.546214,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.5,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.10126400000000046,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12641428411006927,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.64909,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10287600000000197,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.04364909,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.649645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.64909,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.96875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,1.2207403779029846E-4,,-1.0,,,,,,,0.0,,,,,,,,,,,1.5259254723787308E-4,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.64909,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.1007759999999962,,,,,-1.0,0.0,0.0,0.0,46.0,,,,0.0,0.0,0.12630827724933624,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.768791,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11970099999999917,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
0.043768791,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
43.775497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.768791,,,0.0,,,88.0,,,,0.0,,,,,-1.0,7.96875,-1.0,,,,,,,0.0,,88.0,,132.586654425,0.0,88.0,0.0010681478306651115,,-1.0,,,,,,,0.0,,,,,,,,,,,0.0010986663401126862,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,,88.0,,,,,0.0,,0.0,0.0,,0.0,,
0.02,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.768791,,,,,0.0,,,,,,0.0,-1.0,,2.0,,,,0.0,1.0,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,0.0,,,-1.0,,,11.55,0.0,,,-1.0,0.0,,,,,,1.0,,,0.0,0.12090500000000048,,,,,-1.0,0.0,0.0,0.0,22.0,,,,0.0,0.0,0.1263086348772049,,,0.0,0.0,0.0,,1.0,,,,,2.0,
43.89385,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12505900000000025,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
