TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Hopper Motor Right Cmd,Control Panel State Machine 3.25 spin,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Conveyor Motor Current,Color Sensor Match Color,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
sec,bool,count,deg,RPM,A,cmd,color,cmd,deg,cmd,A,A,balls,cmd,bool,A,ft,ft,mode,deg,A,A,psi,RPM,state,state,A,pct,sec,pct,bool,bool,cmd,degrees,bool,state,V,bool,sec,deg,A,degrees,pct,bool,in,bool,deg,ft,ft,A,bool,pct,pct,bits,cmd,state,deg,RPM,V,RPM,A,bool,pct,state,sat,RPM,bool,heightState,bool,feet,bool,RPM,V,sec,bool,pct,cmd,fps,V,in,bool,bool,bool,bool,deg,bool,A,color,sat,count,RPM,deg,bool,A,bool,sat,bool,pct,A,cmd,A,V,count,bool,RPM,bool,A,deg,bool,V,state,A,bool,
47.275442,0.0,0.0,358.4037099170033,0.0,0.0,0.0,,0.0,3.761220032408071,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04990029335021973,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019573999999998648,0.1667477106217842,0.0,,74.2,0.0,9.11417322834646,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485831500512708,-0.0,,-0.0,,0.0,69.532470703125,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.039830999999999506,1.0,82.2,0.0,7.358492618356301,,9.11417322834646,,0.0,0.0,0.0,0.13973668902239555,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.318274,0.0,0.0,2.066469919513782,0.0,0.0,0.0,,0.0,358.58199697575895,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04990029335021973,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0428320000000042,0.16922400676156715,0.0,,,0.0,9.094488188976381,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4861279843588613,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.014766999999999086,1.0,,0.0,7.358492618356301,,9.094488188976381,,0.0,0.0,0.0,0.13332815989132857,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.335072,0.0,0.0,2.1342420529638564,0.0,0.0,0.0,,0.0,357.7323000949839,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.016797999999994317,0.17137101316141415,0.0,,,0.0,9.11417322834646,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4906897617947585,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.0059870000000046275,1.0,,0.0,9.337441450426544,,9.11417322834646,,0.0,0.0,0.0,0.12184310285373721,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.342403,0.0,0.0,1.1638068395282994,0.0,0.0,0.0,,0.0,0.5603218409606836,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0073310000000006426,0.16909090315736722,0.0,,,0.0,9.133858267716537,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4929408930768093,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.005742000000005021,1.0,,0.0,9.337441450426544,,9.133858267716537,,0.0,0.0,0.0,0.13601930410826635,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.355199,0.0,0.0,357.68557909656414,0.0,0.0,0.0,,0.0,3.3569178478314887,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.012796000000001584,0.1727989039081381,0.0,,,0.0,9.133858267716537,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4953384643588605,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.00923800000000341,1.0,,0.0,9.337441450426544,,9.133858267716537,,0.0,0.0,0.0,0.13449274754443258,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.375369,0.0,0.0,0.8195650158021883,0.0,0.0,0.0,,0.0,0.9921207656345691,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020170000000000243,0.17338589218877246,0.0,,,0.0,9.173228346456696,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4965628135896303,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009864000000000317,1.0,,0.0,9.337441450426544,,9.173228346456696,,0.0,0.0,0.0,0.14126287524654893,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.395425,0.0,0.0,1.764647220079628,0.0,0.0,0.0,,0.0,358.0200707798221,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02005600000000385,0.18496036924716575,0.0,,,0.0,9.094488188976381,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4992518028203996,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.010158999999994478,1.0,,0.0,9.337441450426544,,9.094488188976381,,0.0,0.0,0.0,0.13358858286683448,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.426796,0.0,0.0,359.41404197043585,0.0,0.0,0.0,,0.0,0.7662621853637301,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.03137100000000004,0.19567143207081958,0.0,,,0.0,8.996062992125987,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.503661041538349,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.008713999999997668,1.0,,0.0,9.337441450426544,,8.996062992125987,,0.0,0.0,0.0,0.13048582454895474,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.438439,0.0,0.0,0.9677199907141121,0.0,0.0,0.0,,0.0,0.3870725368147687,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.011642999999999404,0.20999898039741038,0.0,,,0.0,9.015748031496067,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5042517679486056,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.010081999999997038,1.0,,0.0,9.337441450426544,,9.015748031496067,,0.0,0.0,0.0,0.13491193568045912,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.455263,0.0,0.0,2.012087426627614,0.0,0.0,0.0,,0.0,0.39252480448987226,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.042886972427368164,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.016823999999999728,0.21404356352785253,0.0,,,0.0,8.976377952755909,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505934579743477,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009966999999996062,1.0,,0.0,9.337441450426544,,8.976377952755909,,0.0,0.0,0.0,0.13227306784879145,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.475386,0.0,0.0,359.13703735092275,0.0,0.0,0.0,,0.0,0.19176256691683727,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020122999999998115,0.20213292873919153,0.0,,,0.0,9.035433070866144,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.510876357435785,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009171999999999514,1.0,,0.0,6.991916703201812,,9.035433070866144,,0.0,0.0,0.0,0.12740022514043095,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.495184,0.0,0.0,0.3364603737587474,0.0,0.0,0.0,,0.0,0.2883941663247837,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019798000000001537,0.20626130942114262,0.0,,,0.0,9.11417322834646,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5138587515383497,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009653999999997609,1.0,,0.0,6.991916703201812,,9.11417322834646,,0.0,0.0,0.0,0.12048403593420183,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.515167,0.0,0.0,0.5170082654651382,0.0,0.0,0.0,,0.0,0.18800079167518416,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01998299999999631,0.211085624392592,0.0,,,0.0,9.074803149606302,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5147663517947607,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009803000000005113,1.0,,0.0,6.991916703201812,,9.074803149606302,,0.0,0.0,0.0,0.11379516399720577,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.549078,0.0,0.0,0.3356198567732951,0.0,0.0,0.0,,0.0,359.9520544925685,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.033911000000003355,0.2245463344259471,0.0,,,0.0,9.015748031496067,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5203164261537365,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.018229999999995528,1.0,,0.0,6.991916703201812,,9.015748031496067,,0.0,0.0,0.0,0.10345018087248464,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.576012,0.0,0.0,0.5291651172782089,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.026933999999997127,0.23328016094871218,0.0,,,0.0,9.094488188976381,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5240122074357885,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.007977000000003898,1.0,,0.0,6.991916703201812,,9.094488188976381,,0.0,0.0,0.0,0.09330942739282072,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.586543,0.0,0.0,0.5278310042528406,0.0,0.0,0.0,,0.0,359.76007942653285,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01053100000000029,0.23655005369736526,0.0,,,0.0,9.153543307086618,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52616561871784,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.008011000000003321,1.0,,0.0,6.991916703201812,,9.153543307086618,,0.0,0.0,0.0,0.09156076962167976,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.598929,0.0,0.0,0.19405082669582213,0.0,0.0,0.0,,0.0,0.48513193600052035,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.012385999999999342,0.23752792914624316,0.0,,,0.0,9.074803149606304,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5259201264101474,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.009021000000004165,1.0,,0.0,6.991916703201812,,9.074803149606304,,0.0,0.0,0.0,0.0888088310797969,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.615185,0.0,0.0,0.09589239488273994,0.0,0.0,0.0,,0.0,0.047946180653819774,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.043457984924316406,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.016255999999998494,0.23940453347593452,0.0,,,0.0,9.055118110236226,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5268762866665577,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.010042000000005658,1.0,,0.0,6.991916703201812,,9.055118110236226,,0.0,0.0,0.0,0.08408517272776152,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.648286,0.0,0.0,0.4300685168407827,0.0,0.0,0.0,,0.0,359.9522149702189,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.033101000000002045,0.24504398658019025,0.0,,,0.0,9.035433070866148,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5296489241024553,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.014015000000000555,1.0,,0.0,6.5350364121916185,,9.035433070866148,,0.0,0.0,0.0,0.07863756852194408,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.66358,0.0,0.0,0.2900943670596555,0.0,0.0,0.0,,0.0,0.4351438745746977,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01529400000000436,0.2490162710327041,0.0,,,0.0,9.01574803149607,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5316070153845067,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.006059999999997956,1.0,,0.0,6.5350364121916185,,9.01574803149607,,0.0,0.0,0.0,0.07841027999613655,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.675109,0.0,0.0,0.3854931676694158,0.0,0.0,0.0,,0.0,0.3373059252543854,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.011528999999995904,0.2526266057865829,0.0,,,0.0,8.996062992125992,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532735031538353,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.006613000000001534,1.0,,0.0,6.5350364121916185,,8.996062992125992,,0.0,0.0,0.0,0.07975144650540025,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.694947,0.0,0.0,0.3864715102782407,0.0,0.0,0.0,,0.0,0.24154357777258945,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019838000000000022,0.25893929219158085,0.0,,,0.0,9.03543307086615,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532836145640917,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.006213999999999942,1.0,,0.0,6.5350364121916185,,9.03543307086615,,0.0,0.0,0.0,0.08543972439038616,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.71503,0.0,0.0,0.5734093337263435,0.0,0.0,0.0,,0.0,0.28670107738145884,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02008299999999963,0.2672606430795525,0.0,,,0.0,9.094488188976385,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5336699446152764,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.005949000000001092,1.0,,0.0,6.5350364121916185,,9.094488188976385,,0.0,0.0,0.0,0.08745290346257407,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.734996,0.0,0.0,0.5287093055018202,0.0,0.0,0.0,,0.0,0.3845132878663692,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.019966000000003703,0.26948467260363257,0.0,,,0.0,9.094488188976385,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535193082307585,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.005962999999994167,1.0,,0.0,6.5350364121916185,,9.094488188976385,,0.0,0.0,0.0,0.08050764231960028,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.756813,0.0,0.0,0.3858209160588215,0.0,0.0,0.0,,0.0,0.24113696201284732,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04341840744018555,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.021816999999998643,0.2756097820382588,0.0,,,0.0,9.055118110236227,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535733796410148,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.008353999999997086,1.0,,0.0,6.5350364121916185,,9.055118110236227,,0.0,0.0,0.0,0.07720785469138247,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.774942,0.0,0.0,0.3356030542299085,0.0,0.0,0.0,,0.0,0.5753258999243436,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04323577880859375,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.018129000000001838,0.2789047437950342,0.0,,,0.0,9.01574803149607,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5351763215383527,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.006070999999998605,1.0,,0.0,6.522019160347007,,9.01574803149607,,0.0,0.0,0.0,0.07673758410621329,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.79499,0.0,0.0,0.33815475874010076,0.0,0.0,0.0,,0.0,0.48308114580580486,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04323577880859375,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.020047999999995625,0.28121626425924623,0.0,,,0.0,9.035433070866148,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5368892356409165,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.005932999999998856,1.0,,0.0,6.522019160347007,,9.035433070866148,,0.0,0.0,0.0,0.07297479936985092,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.814974,0.0,0.0,0.3356157440294196,0.0,0.0,0.0,,0.0,0.2876702012888707,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04323577880859375,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.01998400000000089,0.27883030425401584,0.0,,,0.0,9.055118110236226,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5393832297434797,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.006205999999998824,1.0,,0.0,6.522019160347007,,9.055118110236226,,0.0,0.0,0.0,0.07084962133103931,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
47.834993,0.0,0.0,0.28647014438528207,0.0,0.0,0.0,,0.0,0.381961430295233,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,-1.0,3.0,0.0,0.0,0.04323577880859375,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.02001899999999779,0.27917385556143354,0.0,,,0.0,9.074803149606304,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5417306638460433,-0.0,,-0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,,0.012579999999999814,1.0,,0.0,6.522019160347007,,9.074803149606304,,0.0,0.0,0.0,0.06604438098186448,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
