TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,A,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
21.782618,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.96875,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.060107999999999606,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.600000000000001,,,-1.0,0.0,0.0,,,,,,0.05329400000000106,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12070369720458984,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.875972,,,0.0,,,88.0,,,-1.0,,0.0,,,,,6.96875,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.09335400000000149,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.05670599999999837,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12899968028068542,88.0,,0.0,185.0,,0.0,,0.0,,,,
21.93782,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.0,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.0016785180196166039,-1.0,,0.0,,0.0,,,,,0.06184799999999768,0.0,,0.0,88.6,,,0.0,0.0,,,,0.0,0.0017090365290641785,,-1.0,0.0,0.0,11.55,,59.05329845442239,-1.0,0.0,0.0,,,,,,0.06449300000000235,72.3,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,67.0,0.0,,-1.0,,,0.0,0.0,0.12883077561855316,88.0,,0.0,140.0,,0.0,,0.0,,,,
22.004807,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.15625,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.06698700000000102,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.600000000000001,,,-1.0,0.0,0.0,,,,,,0.060791000000001816,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12701360881328583,88.0,,0.0,140.0,,0.0,,0.0,,,,
22.067267,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.25,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.062460000000001514,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.057007999999999726,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,3.0,0.0,,-1.0,,,0.0,0.0,0.13451378047466278,88.0,,0.0,188.0,,0.0,,0.0,,,,
22.126423,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.1875,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,0.00119022186845541,-1.0,,0.0,,0.0,,,,,0.05915599999999799,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0012207403779029846,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.0685910000000014,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,51.0,0.0,,-1.0,,,0.0,0.0,0.13217024505138397,88.0,,0.0,137.0,,0.0,,0.0,,,,
22.197181,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.3125,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.07075800000000143,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.04999700000000118,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.12938524782657623,88.0,,0.0,185.0,,0.0,,0.0,,,,
22.249221,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.3125,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.05203999999999809,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.05784200000000084,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.12143215537071228,88.0,,0.0,185.0,,0.0,,0.0,,,,
22.309072,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.34375,0.0,,,,0.0,,88.0,,132.17466716250001,0.0,88.0,1.2207403779029846E-4,-1.0,,0.0,,0.0,,,,,0.059851000000001875,0.0,,0.0,,,,0.0,0.0,,,,0.0,1.5259254723787308E-4,,-1.0,0.0,0.0,11.55,,,-1.0,0.0,0.0,,,,,,0.05470799999999798,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,16.0,0.0,,-1.0,,,0.0,0.0,0.11532563716173172,88.0,,0.0,137.0,,0.0,,0.0,,,,
22.365985,,,0.0,,,88.0,,,-1.0,,0.0,,,,,7.40625,0.0,,,,0.0,,88.0,,132.220443525,0.0,88.0,0.00158696249127388,-1.0,,0.0,,0.0,,,,,0.05691299999999799,0.0,,0.0,,,,0.0,0.0,,,,0.0,0.0016174810007214546,,-1.0,0.0,0.0,11.5,,,-1.0,0.0,0.0,,,,,,0.0511240000000015,,,-1.0,0.0,0.0,0.0,0.0,-1.0,,0.0,64.0,0.0,,-1.0,,,0.0,0.0,0.1396234929561615,88.0,,0.0,185.0,,0.0,,0.0,,,,
