TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
84.218528,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019716999999999985,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.218725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.218528,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.05060601234436035,,0.0,,-9.836188316492036,0.0,1.0,,,0.007137999999997646,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.460468311497075,-1.0,0.345458984375,0.0,,211.0,0.0,,0.31089996617827864,,,,,0.463623046875,,0.3507595658302307,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.238529,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020000999999993496,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.239153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.238529,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.006274000000004776,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,82.0,0.0,,0.31190025387058645,,,,,0.463623046875,,0.28782808780670166,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.25855,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020020999999999844,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.25876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.25855,,0.0,-0.0,12.65,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.004717999999996891,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,43.0,0.0,,0.31436493838829094,,,,,0.463623046875,,0.36521080136299133,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.278504,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019953999999998473,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.278715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.278504,,0.0,-0.0,12.6,,,65.90593047955069,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.007851000000002273,0.0,,73.7,,,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,92.0,0.0,,0.3151673018315144,,,,,0.463623046875,98.6,0.34185221791267395,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.298531,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020026999999998907,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.298707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.298531,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.004903999999996245,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,138.0,0.0,,0.31685042739928004,,,,,0.463623046875,,0.31423354148864746,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.318493,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019962000000006697,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.31867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.318493,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.00599499999999864,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,184.0,0.0,,0.3184357940171068,,,,,0.463623046875,,0.2738061547279358,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.338611,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020117999999996528,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.338802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.338611,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.00700700000000154,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,230.0,0.0,,0.3178237996092925,,,,,0.463623046875,,0.3825279772281647,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.35856,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019948999999996886,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.358743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.35856,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.005578999999997336,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,43.0,0.0,,0.3175472335287065,,,,,0.463623046875,,0.35413649678230286,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.378551,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019991000000004533,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.378742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.378551,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.005971000000002391,0.0,,,,,,0.0,,-9.228516599999999,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,89.0,0.0,,0.3165919169963499,,,,,0.463623046875,,0.3170599937438965,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.39847599999999,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019925000000000637,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.398654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.39847599999999,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.004840999999998985,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,135.0,0.0,,0.31524584046399334,,,,,0.463623046875,,0.3370744585990906,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.418516,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020039999999994507,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.418696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.418516,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.051920175552368164,,0.0,,-9.846539634915699,0.0,1.0,,,0.006667000000007306,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.624419181310194,-1.0,0.345458984375,0.0,,181.0,0.0,,0.3145836860317589,,,,,0.463623046875,,0.33648982644081116,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.438707,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02019099999999696,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.438888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.438707,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.006340000000008672,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,227.0,0.0,,0.3143612094994026,,,,,0.463623046875,,0.3042607605457306,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.458555,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019848000000010302,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.458767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.458555,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.005932000000001381,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,43.0,0.0,,0.3132040402442132,,,,,0.463623046875,,0.361887127161026,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.478541,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019986000000002946,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.478729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.478541,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.006896999999995046,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,89.0,0.0,,0.313275888986582,,,,,0.463623046875,,0.3425121605396271,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.498522,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019980999999987148,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.498702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.498522,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.005521999999999139,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,135.0,0.0,,0.3115398177289507,,,,,0.463623046875,,0.3242153823375702,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.51849,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01996800000000576,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.518682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.51849,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.008251999999998816,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,181.0,0.0,,0.3129785432967163,,,,,0.463623046875,,0.3422339856624603,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.538795,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020304999999993356,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.538974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.538795,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.006596000000001823,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,227.0,0.0,,0.31304926991454296,,,,,0.463623046875,,0.30282559990882874,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.558546,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01975100000001362,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.558728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.558546,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.012180999999998221,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,27.0,0.0,,0.31326138488401795,,,,,0.463623046875,,0.3380042612552643,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.578513,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019966999999994073,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.578699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.578513,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.005900999999994383,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,73.0,0.0,,0.3131878757509288,,,,,0.463623046875,,0.3989625871181488,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.598501,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019987999999997896,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.598755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.598501,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.004648000000003094,0.0,,,,,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,119.0,0.0,,0.3153543507204038,,,,,0.463623046875,,0.3152782917022705,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.618603,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02010199999999429,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.618813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.618603,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.052361488342285156,,0.0,,-9.834188313418954,0.0,1.0,,,0.00575200000000109,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.515808311791608,-1.0,0.345458984375,0.0,,165.0,0.0,,0.31615803523810826,,,,,0.463623046875,,0.31612229347229004,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.638811,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020208000000010884,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.639012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.638811,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.004703999999989605,0.0,,,,,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,211.0,0.0,,0.316572083980477,,,,,0.463623046875,,0.3342990279197693,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.658648,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.01983699999999544,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.658835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.658648,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.004576999999997611,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,257.0,0.0,,0.3171313684981815,,,,,0.463623046875,,0.35682037472724915,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.678673,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020025000000003956,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.678885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.678673,,0.0,-0.0,12.55,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.004864999999995234,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,43.0,0.0,,0.31607825196582495,,,,,0.463623046875,,0.31816840171813965,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.698537,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019863999999998327,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.69872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.698537,,0.0,-0.0,12.55,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.004554999999996312,0.0,,,,,,0.0,,-9.228516599999999,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,89.0,0.0,,0.3172186858852389,,,,,0.463623046875,,0.33132222294807434,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.718505,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019967999999991548,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.718698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.718505,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.005368000000004258,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,135.0,0.0,,0.3168495704029435,,,,,0.463623046875,,0.31994032859802246,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.739233,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.02072800000000541,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.739436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.739233,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.08319854736328125,,0.0,,-9.847519292463689,0.0,1.0,,,0.005755000000007726,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,4.817008296505913,-1.0,0.345458984375,0.0,,181.0,0.0,,0.318092813870587,,,,,0.463623046875,,0.3331912159919739,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.758587,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019354000000006977,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.758764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.758587,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.05031704902648926,,0.0,,-9.838277141249486,0.0,1.0,,,0.006275999999999726,0.0,,,,,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,7.920655663405975,-1.0,0.345458984375,0.0,,227.0,0.0,,0.3182611783882915,,,,,0.463623046875,,0.35394757986068726,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.778673,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.020085999999992055,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.778857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.778673,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.05031704902648926,,0.0,,-9.838277141249486,0.0,1.0,,,0.005813000000003399,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.920655663405975,-1.0,0.345458984375,0.0,,43.0,0.0,,0.31779438290599604,,,,,0.463623046875,,0.31468459963798523,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
84.798474,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.019801000000001068,,,,,,,,,,,,,,,,,,,,,,,0.0,,
84.798669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
84.798474,,0.0,-0.0,12.6,,,,-1.0,0.19091796875,,,0.0,0.0,-1.0,,0.05031704902648926,,0.0,,-9.838277141249486,0.0,1.0,,,0.00613200000000802,0.0,,,,,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.920655663405975,-1.0,0.345458984375,0.0,,89.0,0.0,,0.31869041682541,,,,,0.463623046875,,0.3424780070781708,0.0,,0.0,,0.0,93.0,,0.0,,0.0,1.0,,,,0.0,0.0,,,-1.0,
