TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
164.855791,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020058000000005904,,,,,,,,,,,,,,,,,,,,,,,,,
164.85595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.855791,,35.25,-24.571428298950195,12.25,,,,-1.0,0.192626953125,,,-42.77405068708422,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.013516999999978907,0.0,,,,,,13.28125,,,-0.8342563035829613,11.59375,,-0.2541581392288208,6.5616995979412085,-1.0,0.34765625,0.0,,15.0,-61.74294940584383,,92.23389344464697,,,,,0.4599609375,,0.32481396198272705,34.5625,,0.0,,0.0,20.0,,-32.0,,91.399637141064,1.0,,,,17.25,-0.16177861392498016,,,-1.0,
164.87585,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.02005900000000338,,,,,,,,,,,,,,,,,,,,,,,,,
164.876006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.87585,,23.65625,-24.571428298950195,12.25,,,,-1.0,0.192626953125,,,-46.63643383474466,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006179999999972097,2.25,,,,,,13.28125,,,-0.8680996388403202,11.59375,,-0.29883724451065063,6.5616995979412085,-1.0,0.34765625,0.0,,57.0,-67.3764845455025,,91.98218296022695,,,,,0.4599609375,,0.3406144380569458,34.5625,,0.0,,0.0,22.0,,-32.0,,91.11408332138663,1.0,,,,17.25,-0.2298348993062973,,,-1.0,
164.895946,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02009599999999523,,,,,,,,,,,,,,,,,,,,,,,,,
164.89613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.895946,,18.8125,-30.857145309448242,12.35,,,,-1.0,0.1923828125,,,-50.47424269669378,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.005685999999997193,2.25,,,,,,20.59375,,,-0.9185199839894835,12.375,,-0.2921842038631439,6.5616995979412085,-1.0,0.34619140625,0.0,,99.0,-73.05644286316543,,91.72088433986065,,,,,0.46142578125,,0.35882264375686646,9.0625,,0.0,,0.0,24.0,,-40.57143020629883,,90.80236435587116,1.0,,,,17.25,-0.2226935625076294,,,-1.0,
164.915756,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019809999999978345,,,,,,,,,,,,,,,,,,,,,,,,,
164.91591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.915756,,32.3125,-38.28571701049805,12.25,,,,-1.0,0.1923828125,,,-54.29559839384514,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006116000000019994,2.25,,,,,,18.6875,,,-0.9571456599221762,0.0,,-0.2687765061855316,6.5616995979412085,-1.0,0.34619140625,0.0,,141.0,-78.72930448308738,,91.42113083949435,,,,,0.46142578125,,0.33145564794540405,32.46875,,0.0,,0.0,26.0,,-40.57143020629883,,90.46398517957218,1.0,,,,17.25,-0.20838038623332977,,,-1.0,
164.935733,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019977000000011458,,,,,,,,,,,,,,,,,,,,,,,,,
164.935887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.935733,,15.78125,-38.28571701049805,12.25,,,,-1.0,0.1923828125,,,-58.08898653673072,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006281000000001313,2.25,,,,,,15.6875,,,-1.0043304141670717,10.34375,,-0.31388285756111145,6.5616995979412085,-1.0,0.34619140625,0.0,,183.0,-84.43092003580247,,91.10268110222938,,,,,0.46142578125,,0.3110356330871582,25.71875,,0.0,,0.0,28.0,,-52.0,,90.09835068806231,1.0,,,,21.125,-0.2385937124490738,,,-1.0,
164.955836,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020103000000005977,,,,,,,,,,,,,,,,,,,,,,,,,
164.955989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.955836,,12.5,-47.4285774230957,12.200000000000001,,,,-1.0,0.1923828125,,,-61.93139892212486,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.007366999999987911,2.5,,,,,,6.9375,,,-0.9888327335789029,0.0,,-0.28034302592277527,6.5616995979412085,-1.0,0.34619140625,0.0,,225.0,-90.1012337327488,,90.69361683375564,,,,,0.46142578125,,0.31252360343933105,19.90625,,0.0,,0.0,20.0,,-65.14286041259766,,89.70478410017674,1.0,,,,21.125,-0.2136295735836029,,,-1.0,
164.976191,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.320069325,,,0.0,,,,,,,,,,,,0.020354999999995016,,,,,,,,,,,,,,,,,,,,,,,,,
164.976642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.976191,,16.03125,-47.4285774230957,12.4,,,,-1.0,0.1923828125,,,-65.69090186016017,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006295999999991864,2.5,,,,,,0.0,,,-1.0295088571308355,3.625,,-0.23627430200576782,6.5616995979412085,-1.0,0.34619140625,0.0,,39.0,-95.84348235342495,,90.3121556852819,,,,,0.46142578125,,0.35728728771209717,19.90625,,0.0,,0.0,22.0,,-65.14286041259766,,89.28264682815106,1.0,,,,21.125,-0.17609180510044098,,,-1.0,
164.995736,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.320069325,,,0.0,,,,,,,,,,,,0.019544999999993706,,,,,,,,,,,,,,,,,,,,,,,,,
164.995898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
164.995736,,8.09375,-58.857147216796875,12.6,,,,-1.0,0.1923828125,,,-69.36863864301404,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006637000000011994,0.0,,,,,,0.0,,,-1.1256059364626054,0.0,,-0.28192999958992004,6.5616995979412085,-1.0,0.34619140625,0.0,,81.0,-101.66001983772335,,89.95686540086187,,,,,0.46142578125,,0.3392830193042755,9.65625,,0.0,,0.0,24.0,,-80.0,,88.83125946439927,1.0,,,,13.75,-0.20517593622207642,,,-1.0,
165.015725,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019989000000009582,,,,,,,,,,,,,,,,,,,,,,,,,
165.015875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.015725,,8.78125,-67.42858123779297,12.65,,,,-1.0,0.1962890625,,,-72.87986096721913,0.0,-1.0,,0.0561981201171875,,,,-8.952446586776476,0.0,1.0,,,0.006913999999994758,0.0,,,,,,0.0,,,-1.36369443475769,0.0,,-0.24933622777462006,6.5616995979412085,-1.0,0.34716796875,0.0,,123.0,-107.64231890838761,,89.71359074994612,,,,,0.45654296875,,0.3400611877441406,17.25,,0.0,,0.0,26.0,,-80.0,,88.34989631518843,1.0,,,,13.75,-0.1821954995393753,,,-1.0,
165.035746,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020020999999985634,,,,,,,,,,,,,,,,,,,,,,,,,
165.035906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.035746,,9.3125,-67.42858123779297,12.65,,,,-1.0,0.1962890625,,,-76.41224264882322,0.0,-1.0,,0.0631265640258789,,,,-8.745150894104425,0.0,1.0,,,0.007541000000003351,0.0,,,,,,0.0,,,-1.56431485354517,0.0,,-0.25916317105293274,5.325025169521329,-1.0,0.34716796875,0.0,,165.0,-113.62474366514556,,89.40206224957981,,,,,0.45654296875,,0.3081952929496765,11.6875,,0.0,,0.0,28.0,,-93.14285278320312,,87.83774739603464,1.0,,,,13.75,-0.1576586216688156,,,-1.0,
165.055724,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019978000000008933,,,,,,,,,,,,,,,,,,,,,,,,,
165.056071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.055724,,9.03125,-70.28572082519531,12.55,,,,-1.0,0.1962890625,,,-79.84630866670786,0.0,-1.0,,0.0631265640258789,,,,-8.745150894104425,0.0,1.0,,,0.008411999999992759,0.0,,,,,,0.0,,,-1.830884229765033,0.0,,-0.30674153566360474,5.325025169521329,-1.0,0.34716796875,0.0,,207.0,-119.68927150733538,,89.12496781326725,,,,,0.45654296875,,0.31768035888671875,21.0,,0.0,,0.0,20.0,,-99.42858123779297,,87.29408358350221,1.0,,,,13.75,-0.21967223286628723,,,-1.0,
165.076005,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020281000000011318,,,,,,,,,,,,,,,,,,,,,,,,,
165.076171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.076005,,0.0,-77.71428680419922,12.450000000000001,,,,-1.0,0.1962890625,,,-83.27315576447694,0.0,-1.0,,0.0631265640258789,,,,-8.745150894104425,0.0,1.0,,,0.008772999999990816,0.0,,,,,,0.0,,,-2.0843494293118,0.0,,-0.29667043685913086,5.325025169521329,-1.0,0.34716796875,0.0,,15.0,-125.77522856868298,,88.80242997695467,,,,,0.45654296875,,0.36156195402145386,20.4375,,0.0,,0.0,22.0,,-109.14286041259766,,86.71808054764287,1.0,,,,5.875,-0.20145268738269806,,,-1.0,
165.095745,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019739999999984548,,,,,,,,,,,,,,,,,,,,,,,,,
165.095905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.095745,,12.75,-77.71428680419922,12.4,,,,-1.0,0.1962890625,,,-86.67711134439637,0.0,-1.0,,0.0631265640258789,,,,-8.745150894104425,0.0,1.0,,,0.009535999999997102,0.0,,,,,,0.0,,,-2.3253608773563883,0.0,,-0.34504225850105286,5.325025169521329,-1.0,0.34716796875,0.0,,57.0,-131.86191242052536,,88.43436995658837,,,,,0.45654296875,,0.3569687008857727,13.90625,,0.0,,0.0,24.0,,-118.28570556640625,,86.10900907923198,1.0,,,,5.875,-0.13946959376335144,,,-1.0,
165.116042,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020296999999999343,,,,,,,,,,,,,,,,,,,,,,,,,
165.116193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.116042,,12.46875,-83.42857360839844,12.5,,,,-1.0,0.20068359375,,,-90.03372562353576,0.0,-1.0,,0.0631265640258789,,,,-8.745150894104425,0.0,1.0,,,0.006707000000005792,0.0,,,,,,0.0,,,-2.5926940530396365,0.0,,-0.33857235312461853,5.325025169521329,-1.0,0.3486328125,0.0,,99.0,-138.0085051866837,,88.05874264176542,,,,,0.45068359375,,0.312610924243927,13.90625,,0.0,,0.0,26.0,,-118.28570556640625,,85.46604858872578,1.0,,,,5.875,-0.2211676388978958,,,-1.0,
165.135829,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019787000000007993,,,,,,,,,,,,,,,,,,,,,,,,,
165.135991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.135829,,21.21875,-87.99999237060547,12.5,,,,-1.0,0.20068359375,,,-93.3496966421776,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.007775000000009413,0.0,,,,,,0.0,,,-2.8710330764303933,0.0,,-0.3428754508495331,7.420814992002944,-1.0,0.3486328125,0.0,,141.0,-144.18588962748032,,87.65948944545283,,,,,0.45068359375,,0.312023401260376,21.71875,,0.0,,0.0,28.0,,-118.28570556640625,,84.78845636902244,1.0,,,,9.125,-0.21997742354869843,,,-1.0,
165.155726,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.320069325,,,0.0,,,,,,,,,,,,0.019896999999986065,,,,,,,,,,,,,,,,,,,,,,,,,
165.155901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.155726,,17.1875,-87.99999237060547,12.4,,,,-1.0,0.20068359375,,,-96.56369132085257,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.0060020000000236,0.0,,,,,,0.0,,,-3.232052142542784,0.0,,-0.39197972416877747,7.420814992002944,-1.0,0.3486328125,0.0,,183.0,-150.47861885607782,,87.30750371453709,,,,,0.45068359375,,0.34173792600631714,21.0,,0.0,,0.0,20.0,,-125.71428680419922,,84.07545157199431,1.0,,,,9.125,-0.2459486722946167,,,-1.0,
165.175776,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020050000000026102,,,,,,,,,,,,,,,,,,,,,,,,,
165.175934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.175776,,17.21875,-92.57141876220703,12.200000000000001,,,,-1.0,0.20068359375,,,-99.88717542564484,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.013410999999990736,0.0,,,,,,0.0,,,-3.4611573641425366,0.0,,-0.4042786955833435,7.420814992002944,-1.0,0.3486328125,0.0,,79.0,-156.6640709378445,,86.78748433417078,,,,,0.45068359375,,0.2562103867530823,13.875,,0.0,,0.0,22.0,,-132.0,,83.32632697002825,1.0,,,,9.125,-0.24307993054389954,,,-1.0,
165.195765,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.01998899999998116,,,,,,,,,,,,,,,,,,,,,,,,,
165.195926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.195765,,24.5625,-97.71427154541016,12.15,,,,-1.0,0.20068359375,,,-103.28888129270905,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.006372999999996409,0.0,,,,,,0.0,,,-3.587541351024811,0.0,,-0.40888699889183044,7.420814992002944,-1.0,0.3486328125,0.0,,39.0,-162.76343159652777,,86.12800581299862,,,,,0.45068359375,,0.5317950248718262,25.46875,,0.0,,0.0,24.0,,-132.0,,82.54046446197381,1.0,,,,14.75,-0.23972289264202118,,,-1.0,
165.215721,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019956000000007634,,,,,,,,,,,,,,,,,,,,,,,,,
165.215877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.215721,,18.3125,-97.71427154541016,12.25,,,,-1.0,0.20068359375,,,-106.47971371891205,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.00586899999998991,0.0,,,,,,6.4375,,,-3.8995057719590562,0.0,,-0.45738089084625244,7.420814992002944,-1.0,0.345703125,0.0,,81.0,-169.0571949956534,,85.6168571061366,,,,,0.45361328125,,0.34179818630218506,24.625,,0.0,,0.0,26.0,,-139.42857360839844,,81.71735133417755,1.0,,,,14.75,-0.26749473810195923,,,-1.0,
165.23576,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.02003899999999703,,,,,,,,,,,,,,,,,,,,,,,,,
165.235912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.23576,,16.21875,-102.28570556640625,12.25,,,,-1.0,0.20068359375,,,-109.83102170834393,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.006303000000002612,0.0,,,,,,0.0,,,-4.051107409748155,0.0,,-0.46284371614456177,7.420814992002944,-1.0,0.345703125,0.0,,123.0,-175.2291950099093,,84.90751658982403,,,,,0.45361328125,,0.31563523411750793,31.90625,,0.0,,0.0,28.0,,-139.42857360839844,,80.85640918007587,1.0,,,,14.75,-0.2634052634239197,,,-1.0,
165.255956,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.02019599999999855,,,,,,,,,,,,,,,,,,,,,,,,,
165.256111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.255956,,23.6875,-102.28570556640625,12.05,,,,-1.0,0.20068359375,,,-113.15375452023144,0.0,-1.0,,0.04576563835144043,,,,-9.195548130663822,0.0,1.0,,,0.007228999999995267,0.0,,,,,,0.0,,,-4.207776307322277,0.0,,-0.460493803024292,7.420814992002944,-1.0,0.345703125,0.0,,165.0,-181.39924170188016,,84.165166465404,,,,,0.45361328125,,0.3000473380088806,26.09375,,0.0,,0.0,20.0,,-146.85716247558594,,79.95739015808172,1.0,,,,17.0,-0.25730153918266296,,,-1.0,
165.275777,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019821000000007416,,,,,,,,,,,,,,,,,,,,,,,,,
165.275933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.275777,,20.71875,-108.0,12.1,,,,-1.0,0.20068359375,,,-116.5160334239282,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.005743999999992866,0.0,,,,,,0.625,,,-4.321150352620279,0.0,,-0.5095370411872864,6.865385024593451,-1.0,0.345703125,0.0,,207.0,-187.53621977624977,,83.3412345250377,,,,,0.45361328125,,0.3678988218307495,25.59375,,0.0,,0.0,22.0,,-155.4285888671875,,79.02008417241743,1.0,,,,17.0,-0.28345590829849243,,,-1.0,
165.29795500000003,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.0221779999999967,,,,,,,,,,,,,,,,,,,,,,,,,
165.298126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.29795500000003,,17.4375,-113.71429443359375,12.05,,,,-1.0,0.20068359375,,,-120.06469255808275,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.008183999999999969,0.0,,,,,,0.0,,,-4.246353188626173,0.0,,-0.4931791126728058,6.865385024593451,-1.0,0.345703125,0.0,,15.0,-193.4835406682618,,82.29083972386555,,,,,0.45361328125,,0.3264535069465637,22.0625,,0.0,,0.0,24.0,,-166.28573608398438,,78.04448653523937,1.0,,,,21.25,-0.2762840688228607,,,-1.0,
165.315969,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.136963875,,,0.0,,,,,,,,,,,,0.018013999999993757,,,,,,,,,,,,,,,,,,,,,,,,,
165.316123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.315969,,18.03125,-113.71429443359375,12.1,,,,-1.0,0.201416015625,,,-123.36706868842761,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.009365999999999985,0.0,,,,,,0.0,,,-4.431269264102539,0.0,,-0.3711050748825073,6.865385024593451,-1.0,0.34228515625,0.0,,57.0,-199.69516267773565,,81.4619992729498,,,,,0.456298828125,,0.3663732409477234,24.03125,,0.0,,0.0,26.0,,-177.1428680419922,,77.03073000884726,1.0,,,,21.25,-0.27542954683303833,,,-1.0,
165.335726,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.01975699999999847,,,,,,,,,,,,,,,,,,,,,,,,,
165.335874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.335726,,15.6875,-118.8571548461914,12.1,,,,-1.0,0.201416015625,,,-127.03249678572965,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.008510999999998603,0.0,,,,,,0.0,,,-4.257129526323752,0.0,,-0.5247047543525696,6.865385024593451,-1.0,0.34228515625,0.0,,99.0,-205.518280780894,,80.23644656447604,,,,,0.456298828125,,0.268543004989624,24.03125,,0.0,,0.0,28.0,,-177.1428680419922,,75.97931703815229,1.0,,,,21.25,-0.299325555562973,,,-1.0,
165.355732,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020005999999995083,,,,,,,,,,,,,,,,,,,,,,,,,
165.355885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.355732,,22.3125,-124.57146453857422,12.05,,,,-1.0,0.201416015625,,,-130.5466342824505,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.004900000000020555,0.0,,,,,,0.0,,,-4.264715925190146,0.0,,-0.5092929005622864,6.865385024593451,-1.0,0.34228515625,0.0,,141.0,-211.5120005538185,,79.15558794721109,,,,,0.456298828125,,0.3219218850135803,26.15625,,0.0,,0.0,30.0,,-177.1428680419922,,74.89087202202094,1.0,,,,21.25,-0.29764702916145325,,,-1.0,
165.375783,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.091187512499998,,,0.0,,,,,,,,,,,,0.020051000000023578,,,,,,,,,,,,,,,,,,,,,,,,,
165.37595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.375783,,18.0625,-124.57146453857422,12.1,,,,-1.0,0.201416015625,,,-134.402794327994,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.005378999999976486,0.0,,,,,,1.3125,,,-3.959671667824594,0.0,,-0.556932270526886,6.865385024593451,-1.0,0.34228515625,0.0,,183.0,-217.15587712948218,,77.72606736684479,,,,,0.456298828125,,0.34970521926879883,19.9375,,0.0,,0.0,22.0,,-187.42860412597656,,73.7663956990202,1.0,,,,21.25,-0.3241370916366577,,,-1.0,
165.396147,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020364000000000715,,,,,,,,,,,,,,,,,,,,,,,,,
165.396345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
165.396147,,13.1875,-130.857177734375,12.200000000000001,,,,-1.0,0.201416015625,,,-138.3163496011435,0.0,-1.0,,0.04796552658081055,,,,23.620162125180666,0.0,1.0,,,0.004656999999980371,0.0,,,,,,0.0,,,-3.643414065501446,0.0,,-0.5332193970680237,6.865385024593451,-1.0,0.34228515625,0.0,,225.0,-222.75040367705682,,76.25056906647848,,,,,0.456298828125,,0.3507048785686493,1.96875,,0.0,,0.0,24.0,,-198.85714721679688,,72.60715500097703,1.0,,,,25.375,-0.32035279273986816,,,-1.0,
165.415944,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,0.019796999999982745,,,,,,,,,,,,,,,,,,,,,,,,,
