TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Motor 2 Speed,Shooter Desired Speed,Right Intern Moter Current,Distance Sensor Raw Voltage,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Shooter Motor 1 Speed,Shooter State Command,Hopper Motor Right Current,Pneumatics Compressor Current,Climber Input Command,Operator Controller Shoot Command,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Photon Cannon State,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Drivetrain Left Wheel Actual Speed,Battery Voltage,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,Shooter Actual Speed,Main Loop Process Duration,roboRIO CPU Load,Distance Sensor Available,Vision Raspberry Pi Framerate,Pneumatics Cutoff Switch State,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Climber Motor Current,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,Drivetrain Desired Heading,Intake Position State,Hopper Motor Left Current,Shooter Control Mode,
sec,bool,count,deg,RPM,RPM,A,V,cmd,color,cmd,deg,cmd,RPM,state,A,A,cmd,bool,ft,ft,mode,deg,A,A,psi,RPM,A,pct,sec,pct,bool,bool,degrees,cmd,bool,state,bool,sec,deg,A,degrees,pct,bool,in,bool,bool,deg,ft,ft,A,pct,cmd,state,deg,RPM,V,bool,pct,state,sat,RPM,bool,heightState,bool,bool,RPM,sec,pct,bool,fps,bool,deg,bool,A,color,A,sat,count,RPM,bool,deg,bool,A,sat,bool,pct,A,in,cmd,count,bool,RPM,bool,deg,state,A,state,
114.584353,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,7.09375,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1060979999999887,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.600000000000001,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10086800000000551,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12221644818782806,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
114.687947,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,7.09375,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10359400000000107,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.55,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09970900000000427,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13041765987873077,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
114.789111,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,7.15625,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10116400000001136,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09711499999998807,,,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12949435412883759,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
114.888027,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,5.59375,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09891599999998846,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09778200000000936,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1270936280488968,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
114.987239,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09921200000000852,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09734500000000423,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1306733638048172,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.086029,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09878999999999394,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09863700000001074,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1233743280172348,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.186028,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09999899999999684,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10014300000000276,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.10963454842567444,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.287596,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,0.00198370311409235,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10156800000000032,0.0,91.1875,0.0,89.5,0.0,0.0,0.0,0.0,,,,0.0,0.0020142216235399246,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,70.02931450248195,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.0983540000000005,74.6,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1309943050146103,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.387222,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09962600000000066,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09860600000000375,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12476219236850739,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.495495,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10827300000001117,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10323999999999955,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12346886098384857,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.601434,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10593899999999223,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10103800000000263,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13674242794513702,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.703985,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10255100000000539,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.7,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09791799999999284,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.10709499567747116,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.803725,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09973999999999705,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09778799999999421,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12929625809192657,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
115.90327,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09954500000000621,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09672299999999723,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12603150308132172,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.002284,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09901399999999683,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.7,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09771299999999883,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13110306859016418,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.102099,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09981499999999244,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.0965100000000092,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13279315829277039,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.200921,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.0018921475857496262,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09882199999999841,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0019226660951972008,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10962400000001082,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.10004694014787674,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.31297,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,0.00198370311409235,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11204900000001317,0.0,91.1875,0.0,89.5,0.0,0.0,0.0,0.0,,,,0.0,0.0020142216235399246,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,65.85283520419675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.111030999999997,78.2,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,24.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12682045996189117,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.427779,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.0831144375,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.11480899999999394,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.1088139999999953,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.1359613537788391,91.1875,,0.0,128.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.550989,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.12321000000000026,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10118699999999592,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12267934530973434,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.653586,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10259700000000294,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09653499999998871,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12199532240629196,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.752076,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09848999999999819,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09676000000000329,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13066674768924713,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.850278,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.17466716250001,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09820200000000057,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10102200000000039,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12402870506048203,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
116.953218,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.1029400000000038,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09762499999999363,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12959285080432892,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
117.052264,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09904599999998709,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.75,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.0974210000000113,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.130038782954216,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
117.151746,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.26621988749997,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09948200000000895,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.09674699999999348,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.12549707293510437,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
117.249959,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.09821300000000122,0.0,91.1875,0.0,89.4,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,62.3097113323556,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10400099999999668,77.0,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,51.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.11796557903289795,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
117.355397,0.0,0.0,0.0,-6.79606024234225E-12,0.0,91.1875,,0.0,-1.0,0.0,0.0,1.0,-6.79606024234225E-12,2.0,0.0,0.5,0.0,0.0,,,0.0,,91.1875,,132.220443525,0.0,91.1875,1.2207403779029846E-4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.10543799999999237,0.0,91.1875,0.0,,0.0,0.0,0.0,0.0,,,,0.0,1.5259254723787308E-4,0.0,-1.0,0.0,-3.361707058502361E-6,11.8,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.79606024234225E-12,0.10579400000000305,,,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,48.0,0.0,0.0,-1.0,0.0,91.1875,0.0,0.0,0.13472197949886322,91.1875,,0.0,136.0,0.0,-3.361707058502361E-6,1.0,0.0,,0.0,2.0,
