TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Is there a Ball at the Shooter End Conveyor,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Speed Command for the Conveyor Motor,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Is there a ball at the Intake End of the Conveyor,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,Boolean,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,%,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,Amps,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,Boolean,boolean,ft,ft,state,A,pct,state,cmd,boolean,
566.511493,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02001899999993384,,,,,,,,,,,,,,,,,,,,,,,,,
566.511629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.511493,,11.21875,-65.14286041259766,,11.3,,,,-1.0,0.191162109375,,,-79.97535890367743,0.0,-1.0,,0.05109071731567383,,,,,1.4868605470475222,0.0,1.0,,,0.004475000000070395,0.0,,,,,,11.28125,,,-0.0,9.875,,-0.17697682976722717,6.591107521238046,-1.0,,0.3515625,0.0,,79.0,-79.97535890367743,,21.194583254851032,,,,,0.457275390625,,0.358080118894577,10.09375,,0.0,,0.0,56.0,,-62.28571701049805,,,1.0,,,,0.0,-0.17697682976722717,,,-1.0,
566.531413,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,,0.019920000000070104,,,,,,,,,,,,,,,,,,,,,,,,,
566.531517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.531413,,10.96875,-65.14286041259766,,11.100000000000001,,,,-1.0,0.191162109375,,,-82.36268305005561,0.0,-1.0,,0.05109071731567383,,,,,1.4868605470475222,0.0,1.0,,,0.004348999999933767,0.0,,,,,,11.09375,,,-0.0,10.71875,,-0.18845179677009583,6.591107521238046,-1.0,,0.3515625,0.0,,120.0,-82.36268305005561,,21.185724171114757,,,,,0.457275390625,,0.38423845171928406,10.21875,,0.0,,0.0,60.0,,-68.00001525878906,,,1.0,,,,0.0,-0.18845179677009583,,,-1.0,
566.5523270000001,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.04541115,,,0.0,,,,,,,,,,,,,0.02091399999994792,,,,,,,,,,,,,,,,,,,,,,,,,
566.552466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.5523270000001,,10.8125,-68.0,,11.15,,,,-1.0,0.191162109375,,,-84.75000719643421,0.0,-1.0,,0.05109071731567383,,,,,1.4868605470475222,0.0,1.0,,,0.007188000000041939,0.0,,,,,,10.71875,,,-0.0,11.8125,,-0.191320538520813,6.591107521238046,-1.0,,0.3515625,0.0,,161.0,-84.75000719643421,,21.190090124191673,,,,,0.457275390625,,0.3443078398704529,12.34375,,0.0,,0.0,44.0,,-68.00001525878906,,,1.0,,,,0.0,-0.191320538520813,,,-1.0,
566.571379,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019051999999987856,,,,,,,,,,,,,,,,,,,,,,,,,
566.571479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.571379,,8.53125,-70.85714721679688,,11.15,,,,-1.0,0.191162109375,,,-87.1373313428126,0.0,-1.0,,0.05109071731567383,,,,,1.4868605470475222,0.0,1.0,,,0.004624000000035267,0.0,,,,,,10.71875,,,-0.0,10.5,,-0.19251075387001038,6.591107521238046,-1.0,,0.3515625,0.0,,202.0,-87.1373313428126,,21.202347524887635,,,,,0.457275390625,,0.3262385427951813,13.1875,,0.0,,0.0,48.0,,-71.4285888671875,,,1.0,,,,0.0,-0.19421979784965515,,,-1.0,
566.59443,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02305100000000948,,,,,,,,,,,,,,,,,,,,,,,,,
566.594964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.59443,,8.75,-70.85714721679688,,11.15,,,,-1.0,0.191162109375,,,-89.52465548919099,0.0,-1.0,,0.05109071731567383,,,,,1.4868605470475222,0.0,1.0,,,0.010926000000040403,0.0,,,,,,10.3125,,,-0.0,10.6875,,-0.19537949562072754,6.591107521238046,-1.0,,0.3515625,0.0,,14.0,-89.52465548919099,,21.213254043715473,,,,,0.457275390625,,0.40320271253585815,10.125,,0.0,,0.0,52.0,,-71.4285888671875,,,1.0,,,,0.0,-0.19537949562072754,,,-1.0,
566.611444,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.017014000000017404,,,,,,,,,,,,,,,,,,,,,,,,,
566.611837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.611444,,9.71875,-74.28572845458984,,11.15,,,,-1.0,0.188720703125,,,-91.91197963556961,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004700999999954547,0.0,,,,,,9.84375,,,-0.0,9.375,,-0.19537949562072754,6.537328181573053,-1.0,,0.35302734375,0.0,,55.0,-91.91197963556961,,21.21627612441144,,,,,0.4580078125,,0.32218310236930847,9.65625,,0.0,,0.0,56.0,,-74.28572082519531,,,1.0,,,,0.0,-0.19537949562072754,,,-1.0,
566.631391,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019947000000001935,,,,,,,,,,,,,,,,,,,,,,,,,
566.6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.631391,,8.6875,-77.14286041259766,,11.100000000000001,,,,-1.0,0.188720703125,,,-94.29930378194777,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004477999999949134,0.0,,,,,,10.15625,,,-0.0,9.34375,,-0.20801416039466858,6.537328181573053,-1.0,,0.35302734375,0.0,,96.0,-94.29930378194777,,21.223036142579943,,,,,0.4580078125,,0.3711403012275696,9.28125,,0.0,,0.0,60.0,,-77.71430206298828,,,1.0,,,,0.0,-0.20972320437431335,,,-1.0,
566.652162,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.0207709999999679,,,,,,,,,,,,,,,,,,,,,,,,,
566.652389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.652162,,9.875,-77.14286041259766,,11.100000000000001,,,,-1.0,0.188720703125,,,-96.68662792832683,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.005696000000057211,0.0,,,,,,9.15625,,,-0.0,10.75,,-0.21948912739753723,6.537328181573053,-1.0,,0.35302734375,0.0,,137.0,-96.68662792832683,,21.2295821426532,,,,,0.4580078125,,0.33945873379707336,11.0625,,0.0,,0.0,44.0,,-77.71430206298828,,,1.0,,,,0.0,-0.20920437574386597,,,-1.0,
566.671427,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019265000000018517,,,,,,,,,,,,,,,,,,,,,,,,,
566.67157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.671427,,8.96875,-81.14286041259766,,11.100000000000001,,,,-1.0,0.188720703125,,,-99.07395207470455,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004513999999971929,0.0,,,,,,9.125,,,-0.0,9.1875,,-0.22064882516860962,6.537328181573053,-1.0,,0.35302734375,0.0,,178.0,-99.07395207470455,,21.235554041444406,,,,,0.4580078125,,0.35277533531188965,9.25,,0.0,,0.0,48.0,,-81.14286804199219,,,1.0,,,,0.0,-0.22064882516860962,,,-1.0,
566.691405,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019978000000037355,,,,,,,,,,,,,,,,,,,,,,,,,
566.691553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.691405,,8.125,-84.5714340209961,,11.05,,,,-1.0,0.188720703125,,,-101.46127622108315,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004667999999924177,0.0,,,,,,7.71875,,,-0.0,9.78125,,-0.22009949386119843,6.537328181573053,-1.0,,0.35302734375,0.0,,219.0,-101.46127622108315,,21.245588554521323,,,,,0.4580078125,,0.3150520920753479,8.53125,,0.0,,0.0,52.0,,-85.14287567138672,,,1.0,,,,0.0,-0.23212377727031708,,,-1.0,
566.711487,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.020082000000002154,,,,,,,,,,,,,,,,,,,,,,,,,
566.71161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.711487,,8.65625,-84.5714340209961,,11.0,,,,-1.0,0.19140625,,,-103.84860036746177,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004370999999991909,0.0,,,,,,8.875,,,-0.0,9.6875,,-0.23157444596290588,6.537328181573053,-1.0,,0.35009765625,0.0,,38.0,-103.84860036746177,,21.259402775876637,,,,,0.45849609375,,0.3686171770095825,8.40625,,0.0,,0.0,56.0,,-85.14287567138672,,,1.0,,,,4.75,-0.23328348994255066,,,-1.0,
566.731451,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019963999999959015,,,,,,,,,,,,,,,,,,,,,,,,,
566.7317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.731451,,8.375,-88.0,,11.05,,,,-1.0,0.19140625,,,-106.23592451383993,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004756000000043059,0.0,,,,,,9.3125,,,-0.0,8.34375,,-0.23273415863513947,6.537328181573053,-1.0,,0.35009765625,0.0,,79.0,-106.23592451383993,,21.26503877913671,,,,,0.45849609375,,0.3596698045730591,9.9375,,0.0,,0.0,60.0,,-88.57144927978516,,,1.0,,,,4.75,-0.23444318771362305,,,-1.0,
566.752827,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.021376000000032036,,,,,,,,,,,,,,,,,,,,,,,,,
566.752967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.752827,,7.8125,-91.42857360839844,,10.95,,,,-1.0,0.19140625,,,-108.62324866021898,0.0,-1.0,,0.05157065391540527,,,,,1.6751828408012193,0.0,1.0,,,0.004638999999997395,0.0,,,,,,8.34375,,,-0.0,8.1875,,-0.23221534490585327,6.537328181573053,-1.0,,0.35009765625,0.0,,120.0,-108.62324866021898,,21.26964767730521,,,,,0.45849609375,,0.36457303166389465,8.78125,,0.0,,0.0,44.0,,-92.5714340209961,,,1.0,,,,5.0,-0.23563341796398163,,,-1.0,
566.771401,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.018573999999944135,,,,,,,,,,,,,,,,,,,,,,,,,
566.771505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.771401,,8.15625,-91.42857360839844,,10.95,,,,-1.0,0.19140625,,,-111.0105728065976,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.004455000000007203,0.0,,,,,,7.8125,,,-0.0,8.65625,,-0.24365977942943573,6.550304378109764,-1.0,,0.35009765625,0.0,,161.0,-111.0105728065976,,21.272620958001184,,,,,0.45849609375,,0.33135804533958435,8.78125,,0.0,,0.0,48.0,,-92.5714340209961,,,0.0,,,,5.0,-0.2470778524875641,,,-1.0,
566.791445,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.020043999999984408,,,,,,,,,,,,,,,,,,,,,,,,,
566.79155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.791445,,7.15625,-95.4285659790039,,10.9,,,,-1.0,0.19140625,,,-113.39789695297488,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.004562000000078115,0.0,,,,,,9.21875,,,-0.0,7.53125,,-0.24484999477863312,6.550304378109764,-1.0,,0.35009765625,0.0,,202.0,-113.39789695297488,,21.27327288126126,,,,,0.45849609375,,0.3419851064682007,7.84375,,0.0,,0.0,52.0,,-96.0,,,0.0,,,,5.0,-0.2465590387582779,,,-1.0,
566.811722,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02027700000007826,,,,,,,,,,,,,,,,,,,,,,,,,
566.811855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.811722,,7.4375,-95.4285659790039,,10.95,,,,-1.0,0.19140625,,,-115.78522109935348,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.0071619999999938955,0.0,,,,,,8.03125,,,-0.0,9.59375,,-0.2562944293022156,6.550304378109764,-1.0,,0.35009765625,0.0,,14.0,-115.78522109935348,,21.286335924521335,,,,,0.45849609375,,0.3825136721134186,9.53125,,0.0,,0.0,56.0,,-99.4285659790039,,,0.0,,,,5.0,-0.24771873652935028,,,-1.0,
566.831412,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019689999999968677,,,,,,,,,,,,,,,,,,,,,,,,,
566.831525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.831412,,8.4375,-98.85713195800781,,10.95,,,,-1.0,0.19091796875,,,-118.1725452457321,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.004382999999961612,0.0,,,,,,7.28125,,,-0.0,8.90625,,-0.25745415687561035,6.550304378109764,-1.0,,0.35107421875,0.0,,55.0,-118.1725452457321,,21.3090416360598,,,,,0.4580078125,,0.37357375025749207,8.28125,,0.0,,0.0,60.0,,-99.4285659790039,,,0.0,,,,5.0,-0.25919368863105774,,,-1.0,
566.852365,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02095299999996314,,,,,,,,,,,,,,,,,,,,,,,,,
566.852479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.852365,,6.90625,-102.85713195800781,,10.9,,,,-1.0,0.19091796875,,,-119.36620731892162,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.006197000000042863,0.0,,,,,,7.65625,,,-0.0,6.90625,,-0.25693532824516296,6.550304378109764,-1.0,,0.35107421875,0.0,,96.0,-119.36620731892162,,21.329337174228296,,,,,0.4580078125,,0.34668776392936707,9.1875,,0.0,,0.0,44.0,,-103.42858123779297,,,0.0,,,,4.875,-0.25864437222480774,,,-1.0,
566.87143,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.01906500000006872,,,,,,,,,,,,,,,,,,,,,,,,,
566.871556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.87143,,7.53125,-102.85713195800781,,10.9,,,57.03043313467169,-1.0,0.19091796875,,,-119.36620731892162,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.004432999999949061,0.0,,69.7,,,,7.125,,,-0.0,6.75,,-0.2626422941684723,6.550304378109764,-1.0,,0.35107421875,0.0,,137.0,-119.36620731892162,,21.346628054924267,,,,,0.4580078125,97.4,0.31089282035827637,7.5625,,0.0,,0.0,48.0,,-103.42858123779297,,,0.0,,,,4.875,-0.26438185572624207,,,-1.0,
566.891619,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02018899999995938,,,,,,,,,,,,,,,,,,,,,,,,,
566.891724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.891619,,6.90625,-106.85711669921875,,10.95,,,,-1.0,0.19091796875,,,-119.36620731892162,0.0,-1.0,,0.047318458557128906,,,,,0.0,0.0,1.0,,,0.00461900000004789,0.0,,,,,,7.0,,,-0.0,8.0,,-0.252357542514801,6.550304378109764,-1.0,,0.35107421875,0.0,,181.0,-119.36620731892162,,21.367559273092763,,,,,0.4580078125,,0.35929906368255615,7.0,,0.0,,0.0,52.0,,-106.85713195800781,,,0.0,,,,4.875,-0.252357542514801,,,-1.0,
566.91162,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.020000999999979285,,,,,,,,,,,,,,,,,,,,,,,,,
566.911731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.91162,,8.59375,-109.71427154541016,,11.100000000000001,,,,-1.0,0.19091796875,,,-119.36620731892118,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.004454000000009728,0.0,,,,,,7.34375,,,-0.0,4.09375,,-0.24207282066345215,6.517742233742178,-1.0,,0.35107421875,0.0,,222.0,-119.36620731892118,,21.39249830616968,,,,,0.4580078125,,0.3762540817260742,8.34375,,0.0,,0.0,56.0,,-110.28569793701172,,,0.0,,,,4.875,-0.24381236732006073,,,-1.0,
566.931465,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019845000000032087,,,,,,,,,,,,,,,,,,,,,,,,,
566.931576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.931465,,7.65625,-109.71427154541016,,11.25,,,,-1.0,0.18994140625,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.004435999999941487,0.0,,,,,,7.65625,,,-0.0,3.15625,,-0.24207282066345215,6.517742233742178,-1.0,,0.352783203125,0.0,,38.0,-119.36620731892162,,21.422225244338176,,,,,0.457275390625,,0.3691563010215759,7.15625,,0.0,,0.0,60.0,,-110.28569793701172,,,0.0,,,,4.875,-0.24381236732006073,,,-1.0,
566.952086,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02062100000000555,,,,,,,,,,,,,,,,,,,,,,,,,
566.952202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.952086,,2.0625,-112.5714111328125,,11.3,,,,-1.0,0.18994140625,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.006017000000042572,0.0,,,,,,9.0,,,-0.0,1.15625,,-0.23352763056755066,6.517742233742178,-1.0,,0.352783203125,0.0,,79.0,-119.36620731892162,,21.444886095510334,,,,,0.457275390625,,0.35551151633262634,7.90625,,0.0,,0.0,44.0,,-113.1428451538086,,,0.0,,,,0.0,-0.23523667454719543,,,-1.0,
566.971453,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.136963875,,,0.0,,,,,,,,,,,,,0.019366999999988366,,,,,,,,,,,,,,,,,,,,,,,,,
566.971557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.971453,,4.21875,-115.4285659790039,,11.3,,,,-1.0,0.18994140625,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.004462999999987005,0.0,,,,,,0.21875,,,-0.0,0.0,,-0.22666096687316895,6.517742233742178,-1.0,,0.352783203125,0.0,,120.0,-119.36620731892162,,21.457076973019486,,,,,0.457275390625,,0.32601863145828247,0.0,,0.0,,0.0,48.0,,-115.42855072021484,,,0.0,,,,0.0,-0.22666096687316895,,,-1.0,
566.991417,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019963999999959015,,,,,,,,,,,,,,,,,,,,,,,,,
566.991519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
566.991417,,0.03125,-115.4285659790039,,11.5,,,,-1.0,0.18994140625,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.00461700000005294,0.0,,,,,,2.3125,,,-0.0,0.0,,-0.22666096687316895,6.517742233742178,-1.0,,0.352783203125,0.0,,161.0,-119.36620731892162,,21.474247021004828,,,,,0.457275390625,,0.34256312251091003,0.0,,0.0,,0.0,52.0,,-115.42855072021484,,,0.0,,,,0.0,-0.22666096687316895,,,-1.0,
567.0114839999999,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.274292962499999,,,0.0,,,,,,,,,,,,,0.020067000000040025,,,,,,,,,,,,,,,,,,,,,,,,,
567.011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
567.0114839999999,,0.03125,-117.1428451538086,,11.5,,,,-1.0,0.18994140625,,,-119.36620731892074,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.004457999999999629,0.0,,,,,,0.0,,,-0.0,0.0,,-0.21979430317878723,6.517742233742178,-1.0,,0.352783203125,0.0,,202.0,-119.36620731892074,,21.49671243217699,,,,,0.457275390625,,0.38205745816230774,5.3125,,0.0,,0.0,56.0,,-117.71428680419922,,,0.0,,,,0.0,-0.221503347158432,,,-1.0,
567.033052,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.02156800000000203,,,,,,,,,,,,,,,,,,,,,,,,,
567.033184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
567.033052,,3.375,-117.1428451538086,,11.600000000000001,,,,-1.0,0.18896484375,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.011893999999983862,0.0,,,,,,0.0,,,-0.0,0.46875,,-0.21637623012065887,6.517742233742178,-1.0,,0.351806640625,0.0,,14.0,-119.36620731892162,,21.506728112250254,,,,,0.459228515625,,0.3460318446159363,0.0,,0.0,,0.0,60.0,,-118.85713195800781,,,0.0,,,,0.0,-0.21808527410030365,,,-1.0,
567.052326,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,,0.019273999999995794,,,,,,,,,,,,,,,,,,,,,,,,,
567.052439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
567.052326,,0.0,-118.28569793701172,,11.65,,,,-1.0,0.18896484375,,,-119.36620731892162,0.0,-1.0,,0.04834771156311035,,,,,0.0,0.0,1.0,,,0.0057070000000294385,0.0,,,,,,0.0,,,-0.0,0.0,,-0.21637623012065887,6.517742233742178,-1.0,,0.351806640625,0.0,,55.0,-119.36620731892162,,21.513047715510325,,,,,0.459228515625,,0.3845624625682831,0.0,,0.0,,0.0,44.0,,-118.85713195800781,,,0.0,,,,0.0,-0.21808527410030365,,,-1.0,
567.071432,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,,0.019105999999965206,,,,,,,,,,,,,,,,,,,,,,,,,
