TIME,Operator Controller Unjam Command,shooterCtrl.shooterSpeedErrorAbs,climber.motorCmd,IMU Filtered X Angle,hopper.conv.opMode,Right Intern Moter Current,climber.upperLimitSwitch.stateDbnc,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Driver Trench To Loading Align Only Command,Pneumatics Compressor Current,Operator Controller Shoot Command,intakeCtrl.posState,shooterCtrl.underLoad,climber.motor2Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Pneumatics Main System Pressure,hopper.conv.intakeEndSensor.ballsInConveyor,Drivetrain Heading Correction Command,Driver Loading To Trench Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Operator Controller Ctrl Panel Three Rotations Command,hopper.conv.shooterEndSensorTriggeredDbnc,IMU Comp X Angle,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,hopper.conv.conveyorPosition,hopper.conv.intakeEndSensor.curBallHeight,Robot Brownout,botActPoseT,intakeCtrl.intkCommand,hopper.conv.motorCurrent,botActPoseX,botActPoseY,climber.motor1Current,hopper.hopperOpMode,Driver Auto Align and Shoot Command,Drivetrain Left Motor output Duty Cycle,Driver Rotate Command,Driver Turn 180 Deg Command,Drivetrain Pose Angle,loopTiming.loopPeriodSec,Robot Battery Voltage,shooterCtrl.shooterHoldCmdVoltage,intakeCtrl.spdState,Drivetrain Left Wheel Actual Speed,Operator Controller Prep to Shoot Command,Robot Battery Current Draw,shooterCtrl.currentStateShooter,roboRIO JVM Memory Load,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,shooterCtrl.shooterActualSpeed_rpm,Operator Controller Ctrl Panel Seek To Color Command,Driver Snail Mode Command,RIO Input Voltage,roboRIO CPU Load,Match Time,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Pneumatics Cutoff Switch State,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,hopper.conv.intakeEndSensorTriggered,hopper.HopperSparkLeftCmd,climber.climbEnabled,Drivetrain Right Wheel Desired Speed,Dataserver File Logger Queue Length,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,shooterCtrl.adjustedSetpointRPM,Operator Controller Shot Speed Decrement,Vision Raspberry Pi Vision System Online,climber.climbCMD,hopper.HopperSparkRightCmd,Right Master Moter Current,Robot CAN Bus Utilization,hopper.conv.intakeEndSensor.curConveyorDirection,PDP Cooling Fans Current,RIO 6V Supply Voltage,Drivetrain Right Wheel Actual Speed,Dataserver Stored Samples,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,climber.lowerLimitSwitch.stateDbnc,hopper.conv.intakeEndSensor.ballHeightIn,Driver Flip Front/Back Command,loopTiming.loopDurationSec,
sec,bool,,,deg,,A,,cmd,color,cmd,deg,bool,A,bool,,,,ft,ft,mode,deg,A,psi,,RPM,bool,A,pct,sec,bool,bool,degrees,bool,,deg,degrees,pct,,,bool,deg,,,ft,ft,,,bool,pct,cmd,bool,deg,,V,,,RPM,bool,A,,pct,RPM,bool,,bool,bool,V,pct,s,fps,V,bool,bool,bool,deg,bool,,,bool,RPM,count,deg,bool,,bool,bool,cmd,,A,pct,,A,V,RPM,count,A,deg,bool,V,,,bool,,
163.354218,,1508.5711669921875,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.327028061644752E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.0197159999999883,,7.20008971914649,0.0,,,,1.0,,,,1691.4288330078125,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677135,,0.007550999999978103,
163.358641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.55,,,,,94.75,,,,,,,,10.38733642578125,,132.0,,,,,,,,,,,,238.0,,,,,,,,,0.40165767073631287,,0.0,,,0.0,0.0,,,,,,,,
163.366659,0.0,,,357.2928611068555,,23.03125,,0.0,-1.0,-0.0,6.242740635098919,0.0,,0.0,,,,,,3.0,,5.8125,,,16.453257219711872,0.0,24.53125,0.06118961051106453,0.05185365676879883,1.0,0.0,0.0,0.0,,-1.9901907291804641,0.0,,,,,,,,,,,,0.0,-0.051301613450050354,-0.02209502087127121,0.0,54.00249724679651,,,,,-10.85714340209961,0.0,,,,-16.453257219711872,0.0,,0.0,1.0,,,,6.533641766167411,,,0.0,1.0,-0.4083565029879569,1.0,,,,16.453257219711872,,3.7478621649917336,0.0,,0.0,1.0,,,21.75,,,,,11.999999046325684,,,55.330268670340395,0.0,,,,0.0,,
163.373074,,1377.142578125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.339690137737709E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02007199999999898,,7.20008971914649,0.0,,,,1.0,,,,1822.857421875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677135,,0.00814900000000307,
163.386811,0.0,,,353.5550202358139,,15.125,,0.0,-1.0,-0.0,0.0,0.0,,0.0,,,,,,3.0,,15.9375,,,16.693896248279344,0.0,20.21875,0.05877865105867386,0.05185365676879883,1.0,0.0,0.0,0.0,,-2.1017782625290526,0.0,,,,,,,,,,,,0.0,-0.055879391729831696,-0.02209502087127121,0.0,54.032250529531545,,,,,-12.000000953674316,0.0,,,,-16.693896248279344,0.0,,0.0,1.0,,,,6.533641766167411,,,0.0,1.0,-0.3051706052543188,1.0,,,,16.693896248279344,,3.7478621649917336,0.0,,0.0,1.0,,,18.59375,,,,,11.999999046325684,,,55.330268670340395,0.0,,,,0.0,,
163.39422,,1377.142578125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.3523522138306675E9,0.0,,,0.0,0.0,,,0.0,1.0,,,,,,0.02015199999999595,,7.20008971914649,0.0,,,,1.0,,,,1822.857421875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677135,,0.00913700000000972,
163.406899,0.0,,,0.26858035969591115,,17.96875,,0.0,-1.0,-0.0,356.1025940654505,0.0,8.84375,0.0,,,,,,3.0,,22.40625,103.01528214285713,,17.291205336441365,0.0,17.65625,0.060701314359903336,0.05185365676879883,1.0,0.0,0.0,0.0,,-2.136960825191859,0.0,,,,,,,,,,,,1.0,-0.060701314359903336,-0.018865061031134542,0.0,53.99302342652789,,,,,-12.000000953674316,0.0,,,,-17.291205336441365,0.0,,0.0,1.0,,,,6.533641766167411,,0.0,0.0,1.0,-0.3291221482270621,1.0,,,,17.291205336441365,,3.7478621649917336,0.0,,0.0,1.0,,,20.78125,,,,,11.999999046325684,,,55.330268670340395,0.0,,,,0.0,,
163.415136,,1251.4283447265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.365014289923626E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.020088000000015427,,7.20008971914649,0.0,,,,1.0,,,,1948.5716552734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.311023622047212,,0.007698000000004868,
163.426612,0.0,,,353.91182632866105,,17.96875,,0.0,-1.0,-0.0,359.38282078015294,0.0,,0.0,,,,,,3.0,,29.21875,,,17.742783609920906,0.0,21.0625,0.06546220183372498,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.132046662446145,0.0,,,,,,,,,,,,1.0,-0.08011108636856079,-0.018865061031134542,0.0,53.98351310570982,,,,,-12.000000953674316,0.0,,,,-17.742783609920906,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,1.0,-0.34615494291892523,1.0,,,,17.742783609920906,,3.6912061499165825,0.0,,0.0,1.0,,,24.21875,,,,,11.999999046325684,,,55.330268670340395,0.0,,,,0.0,,
163.43215,,1119.999755859375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.375823379271274E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.019712999999995873,,7.20008971914649,0.0,,,,1.0,,,,2080.000244140625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.37007874015745,,0.008516999999983454,
163.446617,0.0,,,355.65275011094445,,23.4375,,0.0,-1.0,-0.0,2.749840314581934,0.0,,0.0,,,,,,3.0,,26.90625,,,18.06708063018062,0.0,25.5625,0.06903287023305893,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.0698240540860118,0.0,,,,,,,,,,,,1.0,-0.07248146086931229,-0.018865061031134542,0.0,53.998556435734244,,,,,-11.428572654724121,0.0,,,,-18.06708063018062,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,1.0,-0.3648428194368253,1.0,,,,18.06708063018062,,3.6912061499165825,0.0,,0.0,1.0,,,25.40625,,,,,10.285713195800781,,,55.330268670340395,0.0,,,,0.0,,
163.454221,,1119.999755859375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.389720779861106E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.020004999999997608,,7.20008971914649,0.0,,,,1.0,,,,2080.000244140625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.330708661417292,,0.0058109999999942374,
163.472406,0.0,,,2.1725063933816124,,27.6875,,0.0,-1.0,-0.0,3.2862679377472666,0.0,,0.0,,,,,,3.0,,29.5625,,,18.313159577016616,0.0,28.625,0.08191168308258057,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.060787278885575,0.0,,,,,,,,,,,,1.0,-0.08874782919883728,-0.02209502087127121,0.0,54.02750638357308,,,,,-9.142858505249023,0.0,,,,-18.313159577016616,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.3685564768218218,1.0,,,,18.313159577016616,,3.6912061499165825,0.0,,0.0,1.0,,,27.75,,,,,10.285713195800781,,,55.330268670340395,0.0,,,,0.0,,
163.483081,,994.28564453125,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.407632985065778E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.02578900000000317,,7.20008971914649,0.0,,,,1.0,,,,2205.71435546875,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.271653543307057,,0.007878000000005159,
163.48661,0.0,,,353.77583286655425,,27.6875,,0.0,-1.0,-0.0,357.07244401824124,0.0,,0.0,,,,,,3.0,,28.53125,,,18.630653227382577,0.0,28.625,0.10589922964572906,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.0587865033875974,0.0,,,,,,,,,,,,1.0,-0.08874782919883728,-0.02209502087127121,0.0,54.041343182755014,,,,,-9.142858505249023,0.0,,,,-18.630653227382577,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.38017901544579874,1.0,,,,18.630653227382577,,3.6912061499165825,0.0,,0.0,1.0,,,31.34375,,,,,6.285713195800781,,,55.330268670340395,0.0,,,,0.0,,
163.492301,,862.85693359375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.413500776425929E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.014204000000006545,,7.20008971914649,0.0,,,,1.0,,,,2337.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.291338582677135,,0.010965999999996257,
163.506596,0.0,,,352.9223047674989,,,,0.0,,-0.0,358.425981549683,0.0,,0.0,,,,,,,,,,,,0.0,,,0.050566911697387695,1.0,0.0,,0.0,,-2.093978936013743,,,,,,,,,,,,,1.0,,-0.018865061031134542,0.0,54.06152302549006,,,,,,0.0,,,,,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.3726279979017409,1.0,,,,,,3.6912061499165825,0.0,,0.0,1.0,,,,,,,,,,,,0.0,,,,0.0,,
163.509608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.05,,,,,106.75,,,,,,,,9.93499853515625,,132.0,,,,,,,,,,,,161.0,,,,,,,,,0.4021080434322357,,0.0,,,0.0,0.0,,,,,,,,
163.506596,,,,,,27.96875,,,-1.0,,,,,,,,,,,3.0,,30.1875,,,18.910377707162443,,30.90625,0.11038544774055481,,,,0.0,,,,0.0,,,,,,,,,,,,,-0.10208441317081451,,,,,,,,-8.571429252624512,,,,,-18.910377707162443,,,,,,,,,,,,,,,,,,18.910377707162443,,,,,,,,,30.75,,,,,6.285713195800781,,,55.330268670340395,,,,,,,
163.513392,,862.85693359375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.425854021394669E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.019985999999988735,,7.20008971914649,0.0,,,,1.0,,,,2337.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.271653543307057,,0.005969999999990705,
163.526579,0.0,,,356.2356843266408,,29.1875,,0.0,-1.0,-0.0,357.00996801803336,0.0,,0.0,,,,,,3.0,,31.90625,,,19.15373144190447,0.0,30.875,0.12976470589637756,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.111414732119757,0.0,,,,,,,,,,,,1.0,-0.11529892683029175,-0.018865061031134542,0.0,54.087423017700075,,,,,-8.571429252624512,0.0,,,,-19.15373144190447,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.4075281521126952,1.0,,,,19.15373144190447,,3.6912061499165825,0.0,,0.0,1.0,,,31.59375,,,,,3.428570508956909,,,55.330268670340395,0.0,,,,0.0,,
163.532305,,731.42822265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.436971941866534E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.01998299999999631,,7.20008971914649,0.0,,,,1.0,,,,2468.57177734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936979,,0.007206999999993968,
163.546792,0.0,,,359.8447920156862,,31.65625,,0.0,-1.0,-0.0,358.34422052814716,0.0,,0.0,,,,,,3.0,,30.46875,,,19.042261276784416,0.0,33.75,0.1351054459810257,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.1017110518911752,0.0,,,,,,,,,,,,1.0,-0.12826929986476898,-0.018865061031134542,0.0,54.17880487824954,,,,,-4.0,0.0,,,,-19.042261276784416,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.530547192486807,1.0,,,,19.042261276784416,,3.6912061499165825,0.0,,0.0,1.0,,,33.59375,,,,,2.857142686843872,,,55.330268670340395,0.0,,,,0.0,,
163.557871,,731.42822265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.451795835829021E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.02021300000001247,,7.20008971914649,0.0,,,,1.0,,,,2468.57177734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.232283464566901,,0.00614699999999857,
163.546792,,,,,,,,,,,,,8.46875,,,,,,,,,,103.94005714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.566777,0.0,,,357.62851744727857,,31.65625,,0.0,-1.0,-0.0,356.3716375823908,0.0,,0.0,,,,,,3.0,,33.03125,,,18.95149802160095,0.0,33.75,0.1342204064130783,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.0890050737428973,0.0,,,,,,,,,,,,1.0,-0.1273842602968216,-0.018865061031134542,0.0,54.26110721651571,,,,,-4.0,0.0,,,,-18.95149802160095,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.5730176161481054,1.0,,,,18.95149802160095,,3.6912061499165825,0.0,,0.0,1.0,,,33.59375,,,,,2.857142686843872,,,55.330268670340395,0.0,,,,0.0,,
163.576079,,599.999755859375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.46044310730714E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.01998499999999126,,7.20008971914649,0.0,,,,1.0,,,,2600.000244140625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.212598425196823,,0.011511999999981981,
163.589329,0.0,,,4.841222686787458,,31.8125,,0.0,-1.0,-0.0,2.591310531404972,0.0,,0.0,,,,,,3.0,,31.84375,,,18.80153027849925,0.0,28.5,0.14035461843013763,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.0518993538479053,0.0,,,,,,,,,,,,1.0,-0.13693654537200928,-0.018865061031134542,0.0,54.34992158995894,,,,,-2.2857131958007812,0.0,,,,-18.80153027849925,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.5440855909446183,1.0,,,,18.80153027849925,,3.6912061499165825,0.0,,0.0,1.0,,,32.5,,,,,1.71428382396698,,,55.330268670340395,0.0,,,,0.0,,
163.595621,,468.5712890625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.474031676772754E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.022551999999990358,,7.20008971914649,0.0,,,,1.0,,,,2731.4287109375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.25196850393698,,0.009678000000008069,
163.606602,0.0,,,2.344288958166299,,31.8125,,0.0,-1.0,-0.0,1.6603070918987246,0.0,,0.0,,,,,,3.0,,31.84375,,,18.003579716970208,0.0,28.5,0.13232825696468353,0.050566911697387695,1.0,0.0,0.0,0.0,,-2.029987301261926,0.0,,,,,,,,,,,,1.0,-0.1343119591474533,-0.018865061031134542,0.0,54.555969643853935,,,,,-2.2857131958007812,0.0,,,,-18.003579716970208,0.0,,0.0,1.0,,,,6.564760092156666,,,0.0,0.0,-0.548323331291934,1.0,,,,18.003579716970208,,3.6912061499165825,0.0,,0.0,1.0,,,31.53125,,,,,2.8571419715881348,,,55.330268670340395,0.0,,,,0.0,,
163.611666,,468.5712890625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.483605441623527E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.01727300000001719,,7.20008971914649,0.0,,,,1.0,,,,2731.4287109375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.232283464566901,,0.00671200000002159,
163.626921,0.0,,,355.86954046916196,,28.5625,,0.0,-1.0,-0.0,347.71518363204353,0.0,,0.0,,,,,,3.0,,34.15625,,,17.116240131786697,0.0,34.125,0.125980406999588,0.09947681427001953,1.0,0.0,0.0,0.0,,-2.0138972052235773,0.0,,,,,,,,,,,,1.0,-0.13281655311584473,-0.018865061031134542,0.0,54.76722045387836,,,,,-1.7142845392227173,0.0,,,,-17.116240131786697,0.0,,0.0,1.0,,,,6.02422153280478,,,0.0,0.0,-0.6478852352264161,0.0,,,,17.116240131786697,,1.631400157744364,0.0,,0.0,1.0,,,31.5,,,,,2.8571419715881348,,,55.330268670340395,0.0,,,,0.0,,
163.632972,,342.85693359375,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.496267517716485E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.020319000000000642,,7.20008971914649,0.0,,,,1.0,,,,2857.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.251968503936979,,0.005341999999984637,
163.646571,0.0,,,352.2220561557335,,28.5625,,0.0,-1.0,-0.0,353.1754163705929,0.0,,0.0,,,,,,3.0,,26.78125,,,16.41895439937858,0.0,34.65625,0.11206396669149399,0.09947681427001953,1.0,0.0,0.0,0.0,,-1.9970597384235322,0.0,,,,,,,,,,,,1.0,-0.12234870344400406,-0.018865061031134542,0.0,54.93065445337774,,,,,-1.7142845392227173,0.0,,,,-16.41895439937858,0.0,,0.0,1.0,,,,6.02422153280478,,,0.0,0.0,-0.6825742186464719,0.0,,,,16.41895439937858,,1.631400157744364,0.0,,0.0,1.0,,,30.0625,,,,,3.9999992847442627,,,55.330268670340395,0.0,,,,0.0,,
163.651659,,217.142822265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.507385438188351E9,0.0,,,0.0,3.0,,,0.0,1.0,,,,,,0.019649999999984402,,7.20008971914649,0.0,,,,1.0,,,,2982.857177734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.271653543307059,,0.006344999999981837,
163.660707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.350000000000001,,,,,128.75,,,,,,,,10.11090771484375,,132.0,,,,,,,,,,,,285.0,,,,,,,,,0.40101391077041626,,0.0,,,0.0,0.0,,,,,,,,
163.666626,0.0,,,356.91978901124105,,27.5,,0.0,-1.0,-0.0,1.2423908796468888,0.0,,0.0,,,,,,3.0,,32.1875,,,15.288371453020485,0.0,33.28125,0.09759819507598877,0.09947681427001953,1.0,0.0,0.0,0.0,,-1.919897229012858,0.0,,,,,,,,,,,,1.0,-0.11679433286190033,-0.018865061031134542,0.0,55.1665916630847,,,,,-2.2857139110565186,0.0,,,,-15.288371453020485,0.0,,0.0,1.0,,,,6.02422153280478,,,0.0,0.0,-0.6694161175068523,0.0,,,,15.288371453020485,,1.631400157744364,0.0,,0.0,1.0,,,29.9375,,,,,4.571427345275879,,,55.330268670340395,0.0,,,,0.0,,
163.672403,,217.142822265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.520047514281309E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.02005500000001348,,7.20008971914649,0.0,,,,1.0,,,,2982.857177734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.192913385826742,,0.00544800000000123,
163.686877,0.0,,,3.584928854859321,,28.25,,0.0,-1.0,-0.0,6.977696273896559,0.0,,0.0,,,,,,3.0,,33.09375,,,14.342056449116567,0.0,31.84375,0.09408856183290482,0.09947681427001953,1.0,0.0,0.0,0.0,,-1.8614481088184922,0.0,,,,,,,,,,,,1.0,-0.09009063988924026,-0.018865061031134542,0.0,55.35440640008105,,,,,-3.428569793701172,0.0,,,,-14.342056449116567,0.0,,0.0,1.0,,,,6.02422153280478,,,0.0,0.0,-0.5574715997134337,0.0,,,,14.342056449116567,,1.631400157744364,0.0,,0.0,1.0,,,30.15625,,,,,4.571427345275879,,,55.330268670340395,0.0,,,,0.0,,
163.692476,,97.142822265625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.532400759250048E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.020251000000001795,,7.20008971914649,0.0,,,,2.0,,,,3102.857177734375,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.133858267716505,,0.006068999999996549,
163.706775,0.0,,,352.86585658361247,,29.875,,0.0,-1.0,-0.0,2.4142344938380114,0.0,,0.0,,,,,,3.0,,32.90625,,,13.645923372113803,0.0,33.0,0.08313242346048355,0.09947681427001953,1.0,0.0,0.0,0.0,,-1.8825662724481118,0.0,,,,,,,,,,,,1.0,-0.08435316383838654,-0.018865061031134542,0.0,55.48438597707738,,,,,-3.428569793701172,0.0,,,,-13.645923372113803,0.0,,0.0,1.0,,,,6.02422153280478,,,0.0,0.0,-0.47572990462784265,0.0,,,,13.645923372113803,,1.631400157744364,0.0,,0.0,1.0,,,31.0625,,,,,5.142856597900391,,,55.330268670340395,0.0,,,,0.0,,
163.712486,,17.14306640625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.545371666467225E9,0.0,,,0.0,3.125,,,0.0,1.0,,,,,,0.01989799999998354,,7.20008971914649,0.0,,,,2.0,,,,3217.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.094488188976348,,0.00589699999997606,
163.706775,,,,,,,,,,,,,9.65625,,,,,,,,,,104.53455535714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.726603,0.0,,,2.1214681009362675,,29.96875,,0.0,-1.0,-0.0,353.725515317534,0.0,,0.0,,,,,,3.0,,32.875,,,13.03850491559576,0.0,34.09375,0.07760857045650482,0.05077624320983887,1.0,0.0,0.0,0.0,,-1.8762799555070995,0.0,,,,,,,,,,,,1.0,-0.08447523415088654,-0.018865061031134542,0.0,55.590269611888125,,,,,-3.9999992847442627,0.0,,,,-13.03850491559576,0.0,,0.0,1.0,,,,5.979076175664329,,,0.0,0.0,-0.45676273528960976,0.0,,,,13.03850491559576,,1.848298620000084,0.0,,0.0,1.0,,,31.15625,,,,,5.142856597900391,,,55.330268670340395,0.0,,,,0.0,,
163.74228,,17.14306640625,0.0,,2.0,,0.0,,,,,,,,0.0,1.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,-5.566063351789864E9,0.0,,,0.0,3.375,,,0.0,1.0,,,,,,0.019828000000018164,,7.20008971914649,0.0,,,,2.0,,,,3217.14306640625,,,,,,,,,,,,,0.0,0.25,0.0,,,,,3200.0,,,-0.0,0.25,,,1.0,,,,,,,,,1.0,9.192913385826742,,0.00600400000001855,
