TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Drivetrain Desired Heading,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,mode,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
65.56339999999999,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019992999999999483,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.563593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.56339999999999,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.0643763542175293,,0.0,,-20.671170392794195,0.0,1.0,,,0.004637000000002445,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.346794960048544,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.29728663924306864,,,,,0.45458984375,,0.30956053733825684,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.583661,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02026100000000497,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.583828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.583661,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.0643763542175293,,0.0,,-20.671170392794195,0.0,1.0,,,0.006008999999991715,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.346794960048544,-1.0,0.272705078125,0.0,,232.0,0.0,,-0.29502744304038253,,,,,0.45458984375,,0.3318536877632141,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.603679,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020017999999993208,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.604153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.603679,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.0643763542175293,,0.0,,-20.671170392794195,0.0,1.0,,,0.010917000000006283,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,5.346794960048544,-1.0,0.272705078125,0.0,,28.0,0.0,,-0.295474688424998,,,,,0.45458984375,,0.31655368208885193,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.623482,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019802999999996018,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.623655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.623482,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004854000000008796,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.272705078125,0.0,,75.0,0.0,,-0.29421265360204324,,,,,0.45458984375,,0.37797510623931885,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.643474,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019992000000002008,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.643648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.643474,,0.0,-0.0,12.55,,,,-1.0,0.300048828125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004508000000001289,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.300048828125,0.0,,122.0,0.0,,-0.29195332921864897,,,,,0.39990234375,,0.35075843334198,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.663366,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01989199999999869,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.663549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.663366,,0.0,-0.0,12.55,,,,-1.0,0.300048828125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004570000000001073,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.300048828125,0.0,,169.0,0.0,,-0.2903291489256087,,,,,0.39990234375,,0.33819475769996643,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.683427,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02006099999999833,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.683617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.683427,,0.0,-0.0,12.55,,,,-1.0,0.300048828125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004632000000000858,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.300048828125,0.0,,216.0,0.0,,-0.2907572727229225,,,,,0.39990234375,,0.3424609899520874,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.70359,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02016300000001081,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.703776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.70359,,0.0,-0.0,12.55,,,,-1.0,0.300048828125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004463999999998691,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.300048828125,0.0,,263.0,0.0,,-0.29113653242988224,,,,,0.39990234375,,0.35171759128570557,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.723573,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01998299999999631,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.723766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.723573,,0.0,-0.0,12.55,,,,-1.0,0.300048828125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004509999999996239,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.300048828125,0.0,,44.0,0.0,,-0.2903631776069275,,,,,0.39990234375,,0.31550827622413635,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.743508,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01993500000000381,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.743695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.743508,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.04985833168029785,,0.0,,-20.65850700395834,0.0,1.0,,,0.004574999999988449,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,7.475718153414003,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.2895209573138872,,,,,0.45458984375,,0.3240162134170532,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.763604,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02009599999999523,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.763781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.763604,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.004898999999994658,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,138.0,0.0,,-0.28962649087921083,,,,,0.45458984375,,0.3186248242855072,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.784995,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.021390999999994165,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.785208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.784995,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.013007000000001767,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.2914225746765247,,,,,0.45458984375,,0.3193342685699463,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.803445,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01845000000000141,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.803632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.803445,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.005111999999996897,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,232.0,0.0,,-0.29116651438348434,,,,,0.45458984375,,0.4267980754375458,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.823815,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020369999999999777,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.823992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.823815,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.005829000000005635,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.291741198180798,,,,,0.45458984375,,0.31097209453582764,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.843643,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019828000000003954,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.843821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.843643,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.0049769999999966785,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.2916517715385514,,,,,0.45458984375,,0.33604729175567627,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.863462,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019818999999998255,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.863643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.863462,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.0049999999999954525,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,138.0,0.0,,-0.2923241912455111,,,,,0.45458984375,,0.32784077525138855,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.88365,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020188000000004536,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.883818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.88365,,0.0,-0.0,12.55,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.0050370000000015125,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.2928498832235331,,,,,0.45458984375,,0.34778738021850586,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.903674,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.02002399999999227,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.90385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.903674,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.050540924072265625,,0.0,,-20.674693232567552,0.0,1.0,,,0.004792000000009011,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.934292667442599,-1.0,0.272705078125,0.0,,232.0,0.0,,-0.2912942486081485,,,,,0.45458984375,,0.3339400291442871,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.923934,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020260000000007494,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.924139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.923934,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.007451000000003205,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,28.0,0.0,,-0.29206446831510824,,,,,0.45458984375,,0.3256392478942871,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.943419,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019485000000003083,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.943598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.943419,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004506999999989603,0.0,,,,,0.0,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,75.0,0.0,,-0.29358741758250756,,,,,0.45458984375,,0.331217497587204,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.963415,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01999599999999191,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.963591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.963415,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004743000000004827,0.0,,,,,0.0,,0.0,,-9.136963875,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,122.0,0.0,,-0.29474850137982134,,,,,0.45458984375,,0.3215698003768921,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
65.98352,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020105000000000928,,,,,,,,,,,,,,,,,,,,,,,0.0,,
65.983697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
65.98352,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004581999999999198,0.0,,,,,0.0,,0.0,,-9.274292962499999,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,169.0,0.0,,-0.29319326676443674,,,,,0.45458984375,,0.3527759611606598,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.003452,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019931999999997174,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.003628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.003452,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004478000000005977,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,216.0,0.0,,-0.2919112464713965,,,,,0.45458984375,,0.34020671248435974,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.023488,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020036000000004606,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.023666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.023488,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004626999999999271,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,181.0,0.0,,-0.29128451573879577,,,,,0.45458984375,,0.29989591240882874,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.043502,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020014000000003307,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.043677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.043502,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004767000000001076,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,44.0,0.0,,-0.2906276508914209,,,,,0.45458984375,,0.35598433017730713,0.0,,0.0,,0.0,140.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.063405,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.019902999999999338,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.063581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.063405,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.049231529235839844,,0.0,,-20.730741801689955,0.0,1.0,,,0.004846000000000572,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.510003321506288,-1.0,0.272705078125,0.0,,91.0,0.0,,-0.2889942417461218,,,,,0.45458984375,,0.325641930103302,0.0,,0.0,,0.0,150.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.083417,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.020011999999994146,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.083587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.083417,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05063486099243164,,0.0,,-20.653170749404175,0.0,1.0,,,0.004843000000008146,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.600016679805948,-1.0,0.272705078125,0.0,,138.0,0.0,,-0.29020416554343564,,,,,0.45458984375,,0.3443089723587036,0.0,,0.0,,0.0,110.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.103389,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01997200000000987,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.103563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.103389,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05063486099243164,,0.0,,-20.653170749404175,0.0,1.0,,,0.0045639999999878,0.0,,,,,0.0,,0.0,,-9.091187512499998,0.0,0.0,0.0,0.0,6.600016679805948,-1.0,0.272705078125,0.0,,185.0,0.0,,-0.29160946525039527,,,,,0.45458984375,,0.3426424264907837,0.0,,0.0,,0.0,120.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
66.123385,,,,,,,,,,,-0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.01999599999999191,,,,,,,,,,,,,,,,,,,,,,,0.0,,
66.123561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
66.123385,,0.0,-0.0,12.6,,,,-1.0,0.272705078125,,,0.0,0.0,-1.0,,0.05063486099243164,,0.0,,-20.653170749404175,0.0,1.0,,,0.004851000000002159,0.0,,,,,0.0,,0.0,,-9.182740237500001,0.0,0.0,0.0,0.0,6.600016679805948,-1.0,0.272705078125,0.0,,232.0,0.0,,-0.2908159090477091,,,,,0.45458984375,,0.4010305404663086,0.0,,0.0,,0.0,130.0,,0.0,,-20.953412759735574,1.0,,,,0.0,0.0,,,-1.0,
