TIME,Shooter Actual RPM,Right Intern Moter Current,Drivetrain Left Wheel Actual Speed,Battery Voltage,Distance Sensor Raw Voltage,Hopper Spark Left Current,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Shooter Desired RPM,Driver FwdRev Command,Drivetrain Left Wheel Desired Speed,Rotate to Color,Color Needed,Shooter State Command,Raspberry Pi Duration,Right Climber Current,Pneumatics Compressor Current,Hopper Spark Left Cmd,Raspberry Pi Angle,Climber Input Command,Raspberry Pi Stable Target,Hopper Spark Right Cmd,Driver Snail Mode Command,Main Loop Process Duration,Left Climber Current,botDesPoseY,roboRIO CPU Load,botDesPoseX,Distance Sensor Available,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Left Master Moter Current,Pneumatics Cutoff Switch State,Drivetrain Right Motor Output Duty Cycle,Raspberry Pi Framerate,Color Sensor Match Color,Color Sensor Red Intensity,Panel 3.25 spin,Hopper Spark Right Current,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Driver Auto Align Command,DT_Pose_Angle,Intake Speed State,Main Loop Call Period,Shooter Motor 1 Current,Shooter Motor 2 Current,Color Sensor Green Intensity,roboRIO Sys Memory Load,Robot CAN Bus Utilization,Right Master Moter Current,Distance Sensor Distance,Climber Motor Command,Photon Cannon State,Robot Brownout,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,botActPoseT,Raspberry Pi Visible Target,botActPoseX,botActPoseY,Intake Position State,Battery Current Draw,Drivetrain Left Motor output Duty Cycle,Shooter Control Mode,Driver Rotate Command,Climber Upper Limit Switch,
sec,RPM,Amps,RPM,V,V,Amp,Pct,boolean,intensity,RPM,cmd,RPM,degrees,Color,state,sec,Amp,A,Cmd,deg,cmd,boolean,Cmd,bool,sec,Amp,ft,Pct,ft,bool,deg,Amps,A,psi,RPM,Amps,bool,pct,fps,color,intensity,degrees,Amp,count,RPM,bool,deg,state,sec,A,A,intensity,Pct,pct,Amps,in,cmd,bool,bool,count,boolean,RPM,deg,boolean,ft,ft,state,A,pct,state,cmd,boolean,
413.437081,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.019957999999974163,,,,,,,,,,,,,,,,,,,,,,,,
413.43724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.437081,,8.03125,-105.71428680419922,10.850000000000001,,,,-1.0,0.18603515625,,,-119.36620731892162,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.0033549999999991087,0.0,,,,,,7.4375,,,0.0,6.78125,,-0.2625812590122223,6.479961314623042,-1.0,0.358154296875,0.0,,222.0,-119.36620731892162,,6.9321673654688345,,,,,0.455810546875,,0.3502592146396637,7.5,,0.0,,0.0,56.0,,-105.14286041259766,,1.0,,,,7.0,-0.2625812590122223,,,-1.0,
413.457317,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020236000000011245,,,,,,,,,,,,,,,,,,,,,,,,
413.457474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.457317,,6.375,-109.71429443359375,10.850000000000001,,,,-1.0,0.18603515625,,,-119.36620731892162,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.003869000000008782,0.0,,,,,,7.25,,,0.0,7.0625,,-0.2625812590122223,6.479961314623042,-1.0,0.358154296875,0.0,,38.0,-119.36620731892162,,6.9321673654688345,,,,,0.455810546875,,0.3321444094181061,6.6875,,0.0,,0.0,60.0,,-108.5714111328125,,1.0,,,,7.0,-0.2625812590122223,,,-1.0,
413.477351,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020034000000009655,,,,,,,,,,,,,,,,,,,,,,,,
413.477523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.477351,,6.65625,-109.71429443359375,10.850000000000001,,,,-1.0,0.18603515625,,,-119.36620731892162,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.006372999999996409,0.0,,,,,,6.90625,,,0.0,7.1875,,-0.2625812590122223,6.479961314623042,-1.0,0.358154296875,0.0,,79.0,-119.36620731892162,,6.9321673654688345,,,,,0.455810546875,,0.32474157214164734,7.03125,,0.0,,0.0,44.0,,-108.5714111328125,,1.0,,,,2.375,-0.2625812590122223,,,-1.0,
413.497122,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019770999999991545,,,,,,,,,,,,,,,,,,,,,,,,
413.497576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.497122,,7.71875,-112.57142639160156,10.9,,,,-1.0,0.18603515625,,,-119.36620731892162,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.0036269999999944957,0.0,,,,,,6.875,,,0.0,6.71875,,-0.2625812590122223,6.479961314623042,-1.0,0.358154296875,0.0,,120.0,-119.36620731892162,,6.9321673654688345,,,,,0.455810546875,,0.3302202522754669,7.84375,,0.0,,0.0,48.0,,-112.0,,1.0,,,,2.375,-0.2625812590122223,,,-1.0,
413.51726199999996,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020140000000026248,,,,,,,,,,,,,,,,,,,,,,,,
413.517769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.51726199999996,,7.4375,-116.0,10.95,,,,-1.0,0.18603515625,,,-119.36620731892074,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.003846000000010008,0.0,,,,,,7.5625,,,0.0,6.875,,-0.2625812590122223,6.479961314623042,-1.0,0.358154296875,0.0,,161.0,-119.36620731892074,,6.9321673654688345,,,,,0.455810546875,,0.3265717029571533,6.59375,,0.0,,0.0,52.0,,-115.42858123779297,,1.0,,,,2.375,-0.2625812590122223,,,-1.0,
413.537288,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02002599999997301,,,,,,,,,,,,,,,,,,,,,,,,
413.537446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.537288,,6.65625,-116.0,10.95,,,,-1.0,0.185791015625,,,-119.36620731892162,0.0,-1.0,,0.051102399826049805,,,,10.299238962690414,0.0,1.0,,,0.0036860000000160653,0.0,,,,,,6.71875,,,0.0,7.15625,,-0.2625812590122223,6.479961314623042,-1.0,0.355224609375,0.0,,202.0,-119.36620731892162,,6.9321673654688345,,,,,0.458984375,,0.3396929204463959,6.75,,0.0,,0.0,56.0,,-115.42858123779297,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.558237,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020949000000030082,,,,,,,,,,,,,,,,,,,,,,,,
413.558402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.558237,,8.25,-118.85713958740234,11.0,,,,-1.0,0.185791015625,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.00402299999996103,0.0,,,,,,7.03125,,,0.0,6.46875,,-0.2625812590122223,6.603830384864878,-1.0,0.355224609375,0.0,,38.0,-119.36620731892162,,6.9321673654688345,,,,,0.458984375,,0.3237491250038147,7.0625,,0.0,,0.0,60.0,,-118.28572082519531,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.577092,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.018854999999973643,,,,,,,,,,,,,,,,,,,,,,,,
413.577234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.577092,,8.3125,-121.14286041259766,11.0,,,,-1.0,0.185791015625,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.004783000000031734,0.0,,,,,,8.0,,,0.0,6.8125,,-0.2625812590122223,6.603830384864878,-1.0,0.355224609375,0.0,,79.0,-119.36620731892162,,6.9321673654688345,,,,,0.458984375,,0.315746545791626,6.46875,,0.0,,0.0,44.0,,-120.57142639160156,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.597158,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020065999999985706,,,,,,,,,,,,,,,,,,,,,,,,
413.597311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.597158,,7.875,-121.14286041259766,11.0,,,,-1.0,0.185791015625,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.0035369999999943502,0.0,,,,,,7.6875,,,0.0,6.59375,,-0.2625812590122223,6.603830384864878,-1.0,0.355224609375,0.0,,120.0,-119.36620731892162,,6.9321673654688345,,,,,0.458984375,,0.3661724925041199,6.625,,0.0,,0.0,48.0,,-120.57142639160156,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.617284,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.02012600000000475,,,,,,,,,,,,,,,,,,,,,,,,
413.617442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.617284,,8.46875,-122.85717010498047,11.05,,,,-1.0,0.185791015625,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.0037200000000439104,0.0,,,,,,6.84375,,,0.0,7.28125,,-0.2625812590122223,6.603830384864878,-1.0,0.355224609375,0.0,,161.0,-119.36620731892162,,6.9321673654688345,,,,,0.458984375,,0.3273918032646179,6.21875,,0.0,,0.0,52.0,,-122.85713958740234,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.637096,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019812000000001717,,,,,,,,,,,,,,,,,,,,,,,,
413.637255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.637096,,8.25,-122.85717010498047,11.05,,,,-1.0,0.1728515625,,,-119.36620731892074,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.0038120000000390064,0.0,,,,,,8.15625,,,0.0,5.90625,,-0.2625812590122223,6.603830384864878,0.0,0.401123046875,0.0,,202.0,-119.36620731892074,,6.9321673654688345,,,,,0.426025390625,,0.35116803646087646,6.65625,,0.0,,0.0,56.0,,-124.0,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.657187,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020091000000036274,,,,,,,,,,,,,,,,,,,,,,,,
413.657362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.657187,,4.5625,-125.14288330078125,11.100000000000001,,,,-1.0,0.185546875,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.004046999999957279,0.0,,,,,,8.09375,,,0.0,2.9375,,-0.2625812590122223,6.603830384864878,-1.0,0.357666015625,0.0,,27.0,-119.36620731892162,,6.9321673654688345,,,,,0.45703125,,0.33910733461380005,7.25,,0.0,,0.0,60.0,,-124.0,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.677145,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019957999999974163,,,,,,,,,,,,,,,,,,,,,,,,
413.677311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.677145,,8.03125,-126.2857437133789,11.100000000000001,,,,-1.0,0.185546875,,,-119.3662073189225,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.004100999999991473,0.0,,,,,,8.21875,,,0.0,0.0,,-0.2625812590122223,6.603830384864878,-1.0,0.357666015625,0.0,,68.0,-119.3662073189225,,6.9321673654688345,,,,,0.45703125,,0.3023081421852112,7.09375,,0.0,,0.0,44.0,,-125.71429443359375,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.697292,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020147000000008575,,,,,,,,,,,,,,,,,,,,,,,,
413.697488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.697292,,6.21875,-126.2857437133789,11.100000000000001,,,,-1.0,0.185546875,,,-119.36620731892162,0.0,-1.0,,0.05251145362854004,,,,10.241207962755238,0.0,1.0,,,0.003627999999991971,0.0,,,,,,8.3125,,,0.0,6.71875,,-0.2625812590122223,6.603830384864878,-1.0,0.357666015625,0.0,,109.0,-119.36620731892162,,6.9321673654688345,,,,,0.45703125,,0.3575822412967682,6.78125,,0.0,,0.0,48.0,,-125.71429443359375,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.7173,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.020008000000018455,,,,,,,,,,,,,,,,,,,,,,,,
413.717501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.7173,,4.75,-127.42860412597656,11.2,,,,-1.0,0.185546875,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.003367999999966287,0.0,,,,,,2.03125,,,0.0,0.0,,-0.2625812590122223,6.472611449241367,-1.0,0.357666015625,0.0,,150.0,-119.36620731892162,,6.9321673654688345,,,,,0.45703125,,0.3293676972389221,4.59375,,0.0,,0.0,52.0,,-126.8571548461914,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.73718700000006,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.01988699999998289,,,,,,,,,,,,,,,,,,,,,,,,
413.737347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.73718700000006,,8.21875,-129.1428985595703,11.15,,,,-1.0,0.185546875,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.0034390000000144028,0.0,,,,,,3.46875,,,0.0,4.40625,,-0.2625812590122223,6.472611449241367,-1.0,0.357666015625,0.0,,191.0,-119.36620731892162,,6.9321673654688345,,,,,0.45703125,,0.3381100296974182,5.90625,,0.0,,0.0,56.0,,-128.57144165039062,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.757625,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020438000000012835,,,,,,,,,,,,,,,,,,,,,,,,
413.757888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.757625,,0.03125,-129.1428985595703,11.2,,,,-1.0,0.19189453125,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.01884699999999384,0.0,,,,,,0.0,,,0.0,1.65625,,-0.2625812590122223,6.472611449241367,-1.0,0.35205078125,0.0,,27.0,-119.36620731892162,,6.9321673654688345,,,,,0.4560546875,,0.32668378949165344,7.9375,,0.0,,0.0,40.0,,-129.1428680419922,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.805352,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.04772700000000896,,,,,,,,,,,,,,,,,,,,,,,,
413.805579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.805352,,3.875,-130.28575134277344,11.15,,,,-1.0,0.19189453125,,,-119.36620731892074,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.008626999999989948,0.0,,,,,,1.09375,,,0.0,7.28125,,-0.2625812590122223,6.472611449241367,-1.0,0.35205078125,0.0,,68.0,-119.36620731892074,,6.9321673654688345,,,,,0.4560546875,,0.5034056305885315,7.5625,,0.0,,0.0,44.0,,-130.28573608398438,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.817418,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.012065999999947508,,,,,,,,,,,,,,,,,,,,,,,,
413.817812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.817418,,3.875,-130.28575134277344,11.15,,,,-1.0,0.19189453125,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.00530900000001111,0.0,,,,,,1.09375,,,0.0,5.71875,,-0.2625812590122223,6.472611449241367,-1.0,0.35205078125,0.0,,109.0,-119.36620731892162,,6.9321673654688345,,,,,0.4560546875,,0.36716142296791077,7.5625,,0.0,,0.0,48.0,,-130.28573608398438,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.824926,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.007508000000029824,,,,,,,,,,,,,,,,,,,,,,,,
413.825463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.824926,,0.03125,-130.28575134277344,11.15,,,,-1.0,0.19189453125,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.00602299999997058,0.0,,,,,,4.78125,,,0.0,5.71875,,-0.2625812590122223,6.472611449241367,-1.0,0.35205078125,0.0,,150.0,-119.36620731892162,,6.9321673654688345,,,,,0.4560546875,,0.3562454581260681,4.53125,,0.0,,0.0,52.0,,-131.42857360839844,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.837684,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.012758000000019365,,,,,,,,,,,,,,,,,,,,,,,,
413.838052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.837684,,0.03125,-131.42860412597656,11.25,,,,-1.0,0.19189453125,,,-119.36620731892162,0.0,-1.0,,0.050386905670166016,,,,10.275604391094488,0.0,1.0,,,0.004990999999961332,0.0,,,,,,4.78125,,,0.0,0.65625,,-0.2625812590122223,6.472611449241367,-1.0,0.35205078125,0.0,,191.0,-119.36620731892162,,6.9321673654688345,,,,,0.4560546875,,0.3123982548713684,4.53125,,0.0,,0.0,56.0,,-131.42857360839844,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.857385,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.136963875,,,0.0,,,,,,,,,,,,0.019700999999997748,,,,,,,,,,,,,,,,,,,,,,,,
413.857546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.857385,,1.09375,-132.5714569091797,11.2,,,,-1.0,0.1865234375,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.0050079999999752545,0.0,,,,,,3.34375,,,0.0,0.0,,-0.2625812590122223,6.605421596619731,-1.0,0.35595703125,0.0,,232.0,-119.36620731892162,,6.9321673654688345,,,,,0.45751953125,,0.3566756248474121,4.3125,,0.0,,0.0,60.0,,-132.0,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.87918,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.228516599999999,,,0.0,,,,,,,,,,,,0.021794999999997344,,,,,,,,,,,,,,,,,,,,,,,,
413.879565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.87918,,0.875,-132.5714569091797,11.2,,,,-1.0,0.1865234375,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.005672000000004118,0.0,,,,,,1.0,,,0.0,6.0625,,-0.2625812590122223,6.605421596619731,-1.0,0.35595703125,0.0,,38.0,-119.36620731892162,,6.9321673654688345,,,,,0.45751953125,,0.31356990337371826,6.875,,0.0,,0.0,44.0,,-132.0,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.897634,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.01845399999996289,,,,,,,,,,,,,,,,,,,,,,,,
413.898005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.897634,,7.9375,-132.5714569091797,11.2,,,,-1.0,0.1865234375,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.005116000000043641,0.0,,,,,,6.46875,,,0.0,0.0,,-0.2625812590122223,6.605421596619731,-1.0,0.35595703125,0.0,,79.0,-119.36620731892162,,6.9321673654688345,,,,,0.45751953125,,0.34555089473724365,5.9375,,0.0,,0.0,48.0,,-133.14285278320312,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.917823,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020189000000016222,,,,,,,,,,,,,,,,,,,,,,,,
413.918197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.917823,,1.59375,-132.5714569091797,11.2,,,,-1.0,0.1865234375,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.005552000000022872,0.0,,,,,,3.03125,,,0.0,3.625,,-0.2625812590122223,6.605421596619731,-1.0,0.35595703125,0.0,,120.0,-119.36620731892162,,6.9321673654688345,,,,,0.45751953125,,0.34806013107299805,8.09375,,0.0,,0.0,52.0,,-133.14285278320312,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.937665,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.019841999999982818,,,,,,,,,,,,,,,,,,,,,,,,
413.938039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.937665,,5.65625,-133.71434020996094,11.2,,,,-1.0,0.1865234375,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.005124000000023443,0.0,,,,,,0.0,,,0.0,0.0,,-0.2625812590122223,6.605421596619731,-1.0,0.35595703125,0.0,,161.0,-119.36620731892162,,6.9321673654688345,,,,,0.45751953125,,0.3129248321056366,7.65625,,0.0,,0.0,56.0,,-133.14285278320312,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.957468,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.01980300000002444,,,,,,,,,,,,,,,,,,,,,,,,
413.957725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.957468,,0.625,-133.71434020996094,11.2,,,,-1.0,0.18798828125,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.01028999999999769,0.0,,,,,,0.125,,,0.0,0.0,,-0.2625812590122223,6.605421596619731,-1.0,0.35888671875,0.0,,202.0,-119.36620731892162,,6.9321673654688345,,,,,0.452880859375,,0.3496503531932831,2.75,,0.0,,0.0,60.0,,-133.7142791748047,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
413.977613,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.182740237500001,,,0.0,,,,,,,,,,,,0.020145000000013624,,,,,,,,,,,,,,,,,,,,,,,,
413.978011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
413.977613,,0.03125,-134.2857208251953,11.2,,,,-1.0,0.18798828125,,,-119.36620731892162,0.0,-1.0,,0.050734758377075195,,,,10.383454952126318,0.0,1.0,,,0.019179000000008273,0.0,,,,,,4.53125,,,0.0,0.0,,-0.2625812590122223,6.605421596619731,-1.0,0.35888671875,0.0,,27.0,-119.36620731892162,,6.9321673654688345,,,,,0.452880859375,,0.32936152815818787,0.71875,,0.0,,0.0,44.0,,-133.1428680419922,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
414.000354,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-9.136963875,,,0.0,,,,,,,,,,,,0.022740999999996347,,,,,,,,,,,,,,,,,,,,,,,,
414.000716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
414.000354,,0.03125,-134.2857208251953,11.2,,,,-1.0,0.18798828125,,,-119.36620731892074,0.0,-1.0,,0.05106806755065918,,,,10.619526391462337,0.0,1.0,,,0.005670000000009168,0.0,,,,,,4.53125,,,0.0,0.0,,-0.2625812590122223,6.525895534115326,-1.0,0.35888671875,0.0,,68.0,-119.36620731892074,,6.9321673654688345,,,,,0.452880859375,,0.3554163873195648,0.71875,,0.0,,0.0,48.0,,-133.1428680419922,,1.0,,,,0.0,-0.2625812590122223,,,-1.0,
